00:04:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:04:00, OFFENSES AGAINST THE PERSON,4
00:04:00, OFFENSES RELATED TO CHILDREN,1
00:04:00, OTHER OFFENSES RELATED TO THEF,5
00:04:00, OTHER STATE LAWS NON PENAL LA,1
00:04:00, PETIT LARCENY,38
00:04:00, POSSESSION OF STOLEN PROPERTY,4
00:04:00, ROBBERY,24
00:04:00, THEFT-FRAUD,4
00:04:00, VEHICLE AND TRAFFIC LAWS,12
00:05:00, ADMINISTRATIVE CODE,11
00:05:00, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
00:05:00, ALCOHOLIC BEVERAGE CONTROL LAW,6
00:05:00, ANTICIPATORY OFFENSES,1
00:05:00, ARSON,25
00:05:00, ASSAULT 3 & RELATED OFFENSES,1975
00:05:00, "BURGLARS TOOLS",10
00:05:00, BURGLARY,288
00:05:00, CRIMINAL MISCHIEF & RELATED OF,1607
00:05:00, CRIMINAL TRESPASS,205
00:05:00, DANGEROUS DRUGS,1287
00:05:00, DANGEROUS WEAPONS,633
00:05:00, DISORDERLY CONDUCT,6
00:05:00, FELONY ASSAULT,724
00:05:00, FORGERY,141
00:05:00, FRAUDS,63
00:05:00, FRAUDULENT ACCOSTING,4
00:05:00, GAMBLING,12
00:05:00, GRAND LARCENY,769
00:05:00, GRAND LARCENY OF MOTOR VEHICLE,260
00:05:00, HARRASSMENT 2,1276
00:05:00, INTOXICATED & IMPAIRED DRIVING,464
00:05:00, KIDNAPPING & RELATED OFFENSES,6
00:05:00, LOITERING/GAMBLING CARDS DIC,1
00:05:00, MISCELLANEOUS PENAL LAW,384
00:05:00, NYS LAWS-UNCLASSIFIED FELONY,17
00:05:00, OFF. AGNST PUB ORD SENSBLTY &,434
00:05:00, OFFENSES AGAINST PUBLIC ADMINI,307
00:05:00, OFFENSES AGAINST PUBLIC SAFETY,9
00:05:00, OFFENSES AGAINST THE PERSON,38
00:05:00, OFFENSES INVOLVING FRAUD,33
00:05:00, OFFENSES RELATED TO CHILDREN,13
00:05:00, OTHER OFFENSES RELATED TO THEF,41
00:05:00, OTHER STATE LAWS NON PENAL LA,3
00:05:00, PETIT LARCENY,1172
00:05:00, POSSESSION OF STOLEN PROPERTY,79
00:05:00, PROSTITUTION & RELATED OFFENSES,9
00:05:00, ROBBERY,775
00:05:00, SEX CRIMES,1
00:05:00, THEFT OF SERVICES,4
00:05:00, THEFT-FRAUD,58
00:05:00, UNAUTHORIZED USE OF A VEHICLE,42
00:05:00, VEHICLE AND TRAFFIC LAWS,171
00:06:00, ADMINISTRATIVE CODE,2
00:06:00, ARSON,9
00:06:00, ASSAULT 3 & RELATED OFFENSES,88
00:06:00, "BURGLARS TOOLS",2
00:06:00, BURGLARY,10
00:06:00, CRIMINAL MISCHIEF & RELATED OF,46
00:06:00, CRIMINAL TRESPASS,14
00:06:00, DANGEROUS DRUGS,89
00:06:00, DANGEROUS WEAPONS,40
00:06:00, FELONY ASSAULT,24
00:06:00, FORGERY,11
00:06:00, FRAUDS,4
00:06:00, GRAND LARCENY,17
00:06:00, GRAND LARCENY OF MOTOR VEHICLE,7
00:06:00, HARRASSMENT 2,50
00:06:00, INTOXICATED & IMPAIRED DRIVING,34
00:06:00, MISCELLANEOUS PENAL LAW,24
00:06:00, OFF. AGNST PUB ORD SENSBLTY &,43
00:06:00, OFFENSES AGAINST PUBLIC ADMINI,19
00:06:00, OFFENSES AGAINST THE PERSON,2
00:06:00, OFFENSES INVOLVING FRAUD,4
00:06:00, OFFENSES RELATED TO CHILDREN,1
00:06:00, OTHER OFFENSES RELATED TO THEF,3
00:06:00, PETIT LARCENY,42
00:06:00, POSSESSION OF STOLEN PROPERTY,8
00:06:00, ROBBERY,20
00:06:00, THEFT-FRAUD,5
00:06:00, UNAUTHORIZED USE OF A VEHICLE,3
00:06:00, VEHICLE AND TRAFFIC LAWS,12
00:07:00, ADMINISTRATIVE CODE,2
00:07:00, ARSON,13
00:07:00, ASSAULT 3 & RELATED OFFENSES,58
00:07:00, "BURGLARS TOOLS",2
00:07:00, BURGLARY,5
00:07:00, CHILD ABANDONMENT/NON SUPPORT,1
00:07:00, CRIMINAL MISCHIEF & RELATED OF,49
00:07:00, CRIMINAL TRESPASS,21
00:07:00, DANGEROUS DRUGS,90
00:07:00, DANGEROUS WEAPONS,36
00:07:00, FELONY ASSAULT,42
00:07:00, FORGERY,11
00:07:00, FRAUDS,8
00:07:00, GAMBLING,1
00:07:00, GRAND LARCENY,28
00:07:00, GRAND LARCENY OF MOTOR VEHICLE,3
00:07:00, HARRASSMENT 2,48
00:07:00, INTOXICATED & IMPAIRED DRIVING,21
00:07:00, MISCELLANEOUS PENAL LAW,23
00:07:00, OFF. AGNST PUB ORD SENSBLTY &,43
00:07:00, OFFENSES AGAINST PUBLIC ADMINI,26
00:07:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:07:00, OFFENSES AGAINST THE PERSON,3
00:07:00, OFFENSES INVOLVING FRAUD,4
00:07:00, OTHER OFFENSES RELATED TO THEF,3
00:07:00, PETIT LARCENY,36
00:07:00, POSSESSION OF STOLEN PROPERTY,4
00:07:00, ROBBERY,30
00:07:00, THEFT-FRAUD,5
00:07:00, UNAUTHORIZED USE OF A VEHICLE,1
00:07:00, VEHICLE AND TRAFFIC LAWS,12
00:08:00, ADMINISTRATIVE CODE,1
00:08:00, ARSON,12
00:08:00, ASSAULT 3 & RELATED OFFENSES,92
00:08:00, "BURGLARS TOOLS",1
00:08:00, BURGLARY,16
00:08:00, CRIMINAL MISCHIEF & RELATED OF,56
00:08:00, CRIMINAL TRESPASS,12
00:08:00, DANGEROUS DRUGS,144
00:08:00, DANGEROUS WEAPONS,54
00:08:00, FELONY ASSAULT,56
00:08:00, FORGERY,11
00:08:00, FRAUDS,7
00:08:00, GAMBLING,2
00:08:00, GRAND LARCENY,19
00:08:00, GRAND LARCENY OF MOTOR VEHICLE,6
00:08:00, HARRASSMENT 2,70
00:08:00, INTOXICATED & IMPAIRED DRIVING,34
00:08:00, MISCELLANEOUS PENAL LAW,30
00:08:00, OFF. AGNST PUB ORD SENSBLTY &,48
00:08:00, OFFENSES AGAINST PUBLIC ADMINI,25
00:08:00, OFFENSES AGAINST THE PERSON,3
00:08:00, OTHER OFFENSES RELATED TO THEF,4
00:08:00, OTHER STATE LAWS NON PENAL LA,2
00:08:00, PETIT LARCENY,38
00:08:00, POSSESSION OF STOLEN PROPERTY,6
00:08:00, PROSTITUTION & RELATED OFFENSES,1
00:08:00, ROBBERY,46
00:08:00, THEFT-FRAUD,3
00:08:00, UNAUTHORIZED USE OF A VEHICLE,3
00:08:00, VEHICLE AND TRAFFIC LAWS,17
00:09:00, ANTICIPATORY OFFENSES,1
00:09:00, ARSON,10
00:09:00, ASSAULT 3 & RELATED OFFENSES,66
00:09:00, BURGLARY,13
00:09:00, CRIMINAL MISCHIEF & RELATED OF,52
00:09:00, CRIMINAL TRESPASS,11
00:09:00, DANGEROUS DRUGS,95
00:09:00, DANGEROUS WEAPONS,35
00:09:00, ESCAPE 3,1
00:09:00, FELONY ASSAULT,39
00:09:00, FORGERY,6
00:09:00, FRAUDS,5
00:09:00, GRAND LARCENY,19
00:09:00, GRAND LARCENY OF MOTOR VEHICLE,3
00:09:00, HARRASSMENT 2,34
00:09:00, INTOXICATED & IMPAIRED DRIVING,33
00:09:00, MISCELLANEOUS PENAL LAW,17
00:09:00, OFF. AGNST PUB ORD SENSBLTY &,48
00:09:00, OFFENSES AGAINST PUBLIC ADMINI,30
00:09:00, OFFENSES AGAINST THE PERSON,4
00:09:00, OTHER OFFENSES RELATED TO THEF,1
00:09:00, PETIT LARCENY,26
00:09:00, POSSESSION OF STOLEN PROPERTY,3
00:09:00, PROSTITUTION & RELATED OFFENSES,1
00:09:00, ROBBERY,33
00:09:00, THEFT-FRAUD,2
00:09:00, UNAUTHORIZED USE OF A VEHICLE,3
00:09:00, VEHICLE AND TRAFFIC LAWS,13
00:10:00, ADMINISTRATIVE CODE,20
00:10:00, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
00:10:00, ALCOHOLIC BEVERAGE CONTROL LAW,4
00:10:00, ANTICIPATORY OFFENSES,1
00:10:00, ARSON,19
00:10:00, ASSAULT 3 & RELATED OFFENSES,1843
00:10:00, "BURGLARS TOOLS",3
00:10:00, BURGLARY,199
00:10:00, CHILD ABANDONMENT/NON SUPPORT,2
00:10:00, CRIMINAL MISCHIEF & RELATED OF,1146
00:10:00, CRIMINAL TRESPASS,223
00:10:00, DANGEROUS DRUGS,1308
00:10:00, DANGEROUS WEAPONS,558
00:10:00, DISORDERLY CONDUCT,1
00:10:00, ESCAPE 3,1
00:10:00, FELONY ASSAULT,699
00:10:00, FORGERY,142
00:10:00, FRAUDS,60
00:10:00, FRAUDULENT ACCOSTING,5
00:10:00, GAMBLING,9
00:10:00, GRAND LARCENY,430
00:10:00, GRAND LARCENY OF MOTOR VEHICLE,141
00:10:00, HARRASSMENT 2,1231
00:10:00, INTOXICATED & IMPAIRED DRIVING,518
00:10:00, JOSTLING,1
00:10:00, KIDNAPPING & RELATED OFFENSES,5
00:10:00, MISCELLANEOUS PENAL LAW,378
00:10:00, NYS LAWS-UNCLASSIFIED FELONY,8
00:10:00, OFF. AGNST PUB ORD SENSBLTY &,313
00:10:00, OFFENSES AGAINST PUBLIC ADMINI,316
00:10:00, OFFENSES AGAINST PUBLIC SAFETY,2
00:10:00, OFFENSES AGAINST THE PERSON,37
00:10:00, OFFENSES INVOLVING FRAUD,30
00:10:00, OFFENSES RELATED TO CHILDREN,14
00:10:00, OTHER OFFENSES RELATED TO THEF,42
00:10:00, OTHER STATE LAWS,2
00:10:00, OTHER STATE LAWS NON PENAL LA,3
00:10:00, PETIT LARCENY,794
00:10:00, PETIT LARCENY OF MOTOR VEHICLE,2
00:10:00, POSSESSION OF STOLEN PROPERTY,69
00:10:00, PROSTITUTION & RELATED OFFENSES,13
00:10:00, ROBBERY,760
00:10:00, THEFT OF SERVICES,1
00:10:00, THEFT-FRAUD,32
00:10:00, UNAUTHORIZED USE OF A VEHICLE,53
00:10:00, VEHICLE AND TRAFFIC LAWS,150
00:11:00, ARSON,16
00:11:00, ASSAULT 3 & RELATED OFFENSES,50
00:11:00, BURGLARY,4
00:11:00, CRIMINAL MISCHIEF & RELATED OF,46
00:11:00, CRIMINAL TRESPASS,14
00:11:00, DANGEROUS DRUGS,76
00:11:00, DANGEROUS WEAPONS,20
00:11:00, FELONY ASSAULT,23
00:11:00, FORGERY,6
00:11:00, FRAUDS,2
00:11:00, GRAND LARCENY,14
00:11:00, GRAND LARCENY OF MOTOR VEHICLE,2
00:11:00, HARRASSMENT 2,29
00:11:00, INTOXICATED & IMPAIRED DRIVING,9
00:11:00, KIDNAPPING & RELATED OFFENSES,1
00:11:00, LOITERING/GAMBLING CARDS DIC,1
