00:20:00, CRIMINAL TRESPASS,6
00:20:00, DANGEROUS DRUGS,62
00:20:00, DANGEROUS WEAPONS,25
00:20:00, FELONY ASSAULT,22
00:20:00, FORGERY,4
00:20:00, FRAUDS,2
00:20:00, GRAND LARCENY,7
00:20:00, GRAND LARCENY OF MOTOR VEHICLE,2
00:20:00, HARRASSMENT 2,66
00:20:00, INTOXICATED & IMPAIRED DRIVING,37
00:20:00, MISCELLANEOUS PENAL LAW,15
00:20:00, NYS LAWS-UNCLASSIFIED FELONY,1
00:20:00, OFF. AGNST PUB ORD SENSBLTY &,13
00:20:00, OFFENSES AGAINST PUBLIC ADMINI,19
00:20:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:20:00, OTHER OFFENSES RELATED TO THEF,1
00:20:00, PETIT LARCENY,30
00:20:00, POSSESSION OF STOLEN PROPERTY,4
00:20:00, ROBBERY,10
00:20:00, THEFT-FRAUD,1
00:20:00, UNAUTHORIZED USE OF A VEHICLE,3
00:20:00, VEHICLE AND TRAFFIC LAWS,3
00:21:00, CRIMINAL MISCHIEF & RELATED OF,2
00:21:00, DANGEROUS DRUGS,1
00:21:00, DANGEROUS WEAPONS,4
00:21:00, FELONY ASSAULT,2
00:21:00, HARRASSMENT 2,4
00:21:00, INTOXICATED & IMPAIRED DRIVING,1
00:21:00, MISCELLANEOUS PENAL LAW,1
00:21:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:21:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:21:00, OTHER OFFENSES RELATED TO THEF,1
00:21:00, ROBBERY,5
00:22:00, ARSON,1
00:22:00, ASSAULT 3 & RELATED OFFENSES,2
00:22:00, CRIMINAL MISCHIEF & RELATED OF,1
00:22:00, DANGEROUS DRUGS,3
00:22:00, DANGEROUS WEAPONS,1
00:22:00, FELONY ASSAULT,3
00:22:00, GRAND LARCENY,2
00:22:00, HARRASSMENT 2,2
00:22:00, INTOXICATED & IMPAIRED DRIVING,1
00:22:00, MISCELLANEOUS PENAL LAW,1
00:22:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:23:00, ASSAULT 3 & RELATED OFFENSES,1
00:23:00, DANGEROUS DRUGS,2
00:23:00, DANGEROUS WEAPONS,2
00:23:00, FELONY ASSAULT,1
00:23:00, GRAND LARCENY,1
00:23:00, HARRASSMENT 2,5
00:23:00, INTOXICATED & IMPAIRED DRIVING,2
00:23:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:23:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:23:00, OFFENSES INVOLVING FRAUD,1
00:23:00, UNAUTHORIZED USE OF A VEHICLE,1
00:24:00, ASSAULT 3 & RELATED OFFENSES,4
00:24:00, CRIMINAL MISCHIEF & RELATED OF,4
00:24:00, DANGEROUS DRUGS,1
00:24:00, DANGEROUS WEAPONS,1
00:24:00, FELONY ASSAULT,1
00:24:00, GRAND LARCENY,1
00:24:00, INTOXICATED & IMPAIRED DRIVING,3
00:24:00, MISCELLANEOUS PENAL LAW,4
00:24:00, OFF. AGNST PUB ORD SENSBLTY &,1
00:24:00, PETIT LARCENY,1
00:24:00, UNAUTHORIZED USE OF A VEHICLE,1
00:25:00, ARSON,1
00:25:00, ASSAULT 3 & RELATED OFFENSES,14
00:25:00, BURGLARY,1
00:25:00, CRIMINAL MISCHIEF & RELATED OF,20
00:25:00, CRIMINAL TRESPASS,3
00:25:00, DANGEROUS DRUGS,51
00:25:00, DANGEROUS WEAPONS,13
00:25:00, DISORDERLY CONDUCT,1
00:25:00, FELONY ASSAULT,5
00:25:00, FORGERY,1
00:25:00, GRAND LARCENY,2
00:25:00, HARRASSMENT 2,19
00:25:00, INTOXICATED & IMPAIRED DRIVING,36
00:25:00, MISCELLANEOUS PENAL LAW,4
00:25:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:25:00, OFFENSES AGAINST PUBLIC ADMINI,10
00:25:00, PETIT LARCENY,8
00:25:00, ROBBERY,5
00:25:00, THEFT-FRAUD,1
00:25:00, VEHICLE AND TRAFFIC LAWS,3
00:26:00, ARSON,1
00:26:00, ASSAULT 3 & RELATED OFFENSES,4
00:26:00, CRIMINAL MISCHIEF & RELATED OF,3
00:26:00, DANGEROUS DRUGS,4
00:26:00, DANGEROUS WEAPONS,4
00:26:00, HARRASSMENT 2,1
00:26:00, OFF. AGNST PUB ORD SENSBLTY &,1
00:26:00, OFFENSES AGAINST PUBLIC ADMINI,3
00:26:00, ROBBERY,1
00:27:00, ASSAULT 3 & RELATED OFFENSES,2
00:27:00, BURGLARY,1
00:27:00, CRIMINAL TRESPASS,2
00:27:00, DANGEROUS DRUGS,2
00:27:00, DANGEROUS WEAPONS,2
00:27:00, INTOXICATED & IMPAIRED DRIVING,1
00:27:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:27:00, OTHER OFFENSES RELATED TO THEF,1
00:27:00, PETIT LARCENY,2
00:28:00, ASSAULT 3 & RELATED OFFENSES,4
00:28:00, BURGLARY,1
00:28:00, DANGEROUS DRUGS,2
00:28:00, DANGEROUS WEAPONS,1
00:28:00, FELONY ASSAULT,3
00:28:00, GRAND LARCENY OF MOTOR VEHICLE,1
00:28:00, HARRASSMENT 2,1
00:28:00, INTOXICATED & IMPAIRED DRIVING,3
00:28:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:28:00, PETIT LARCENY,2
00:28:00, ROBBERY,1
00:28:00, THEFT-FRAUD,1
00:29:00, BURGLARY,1
00:29:00, DANGEROUS DRUGS,3
00:29:00, DANGEROUS WEAPONS,1
00:29:00, GRAND LARCENY OF MOTOR VEHICLE,1
00:29:00, OFF. AGNST PUB ORD SENSBLTY &,6
00:29:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:30:00, ADMINISTRATIVE CODE,3
00:30:00, ARSON,2
00:30:00, ASSAULT 3 & RELATED OFFENSES,211
00:30:00, "BURGLARS TOOLS",1
00:30:00, BURGLARY,46
00:30:00, CRIMINAL MISCHIEF & RELATED OF,388
00:30:00, CRIMINAL TRESPASS,9
00:30:00, DANGEROUS DRUGS,87
00:30:00, DANGEROUS WEAPONS,35
00:30:00, FELONY ASSAULT,57
00:30:00, FORGERY,2
00:30:00, FRAUDS,9
00:30:00, GRAND LARCENY,55
00:30:00, GRAND LARCENY OF MOTOR VEHICLE,65
00:30:00, HARRASSMENT 2,289
00:30:00, INTOXICATED & IMPAIRED DRIVING,69
00:30:00, MISCELLANEOUS PENAL LAW,32
00:30:00, NYS LAWS-UNCLASSIFIED FELONY,3
00:30:00, OFF. AGNST PUB ORD SENSBLTY &,94
00:30:00, OFFENSES AGAINST PUBLIC ADMINI,48
00:30:00, OFFENSES AGAINST THE PERSON,3
00:30:00, OFFENSES INVOLVING FRAUD,1
00:30:00, OTHER OFFENSES RELATED TO THEF,2
00:30:00, OTHER STATE LAWS,1
00:30:00, OTHER STATE LAWS NON PENAL LA,1
00:30:00, PETIT LARCENY,216
00:30:00, POSSESSION OF STOLEN PROPERTY,7
00:30:00, PROSTITUTION & RELATED OFFENSES,1
00:30:00, ROBBERY,37
00:30:00, THEFT-FRAUD,2
00:30:00, UNAUTHORIZED USE OF A VEHICLE,12
00:30:00, VEHICLE AND TRAFFIC LAWS,6
00:31:00, ARSON,1
00:31:00, ASSAULT 3 & RELATED OFFENSES,2
00:31:00, CRIMINAL MISCHIEF & RELATED OF,3
00:31:00, DANGEROUS DRUGS,4
00:31:00, DANGEROUS WEAPONS,1
00:31:00, HARRASSMENT 2,1
00:31:00, INTOXICATED & IMPAIRED DRIVING,1
00:31:00, OFF. AGNST PUB ORD SENSBLTY &,2
00:32:00, ANTICIPATORY OFFENSES,1
00:32:00, ARSON,2
00:32:00, ASSAULT 3 & RELATED OFFENSES,1
00:32:00, CRIMINAL MISCHIEF & RELATED OF,1
00:32:00, DANGEROUS DRUGS,7
00:32:00, HARRASSMENT 2,1
00:32:00, INTOXICATED & IMPAIRED DRIVING,3
00:32:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:32:00, OFFENSES AGAINST PUBLIC ADMINI,2
00:32:00, OFFENSES INVOLVING FRAUD,1
00:32:00, PETIT LARCENY,1
00:33:00, ASSAULT 3 & RELATED OFFENSES,2
00:33:00, BURGLARY,1
00:33:00, CRIMINAL MISCHIEF & RELATED OF,4
00:33:00, DANGEROUS DRUGS,1
00:33:00, DANGEROUS WEAPONS,3
00:33:00, HARRASSMENT 2,3
00:33:00, INTOXICATED & IMPAIRED DRIVING,1
00:33:00, OFF. AGNST PUB ORD SENSBLTY &,3
00:33:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:33:00, PETIT LARCENY,1
00:33:00, POSSESSION OF STOLEN PROPERTY,1
00:33:00, UNAUTHORIZED USE OF A VEHICLE,2
00:34:00, ARSON,2
00:34:00, ASSAULT 3 & RELATED OFFENSES,3
00:34:00, CRIMINAL MISCHIEF & RELATED OF,2
00:34:00, DANGEROUS DRUGS,3
00:34:00, DANGEROUS WEAPONS,2
00:34:00, HARRASSMENT 2,2
00:34:00, HOMICIDE-NEGLIGENT-VEHICLE,2
00:34:00, INTOXICATED & IMPAIRED DRIVING,1
00:34:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:34:00, PETIT LARCENY,3
00:34:00, THEFT-FRAUD,1
00:34:00, VEHICLE AND TRAFFIC LAWS,1
00:35:00, ASSAULT 3 & RELATED OFFENSES,27
00:35:00, BURGLARY,3
00:35:00, CRIMINAL MISCHIEF & RELATED OF,28
00:35:00, DANGEROUS DRUGS,38
00:35:00, DANGEROUS WEAPONS,14
00:35:00, FELONY ASSAULT,7
00:35:00, FORGERY,1
00:35:00, FRAUDS,1
00:35:00, GRAND LARCENY,1
00:35:00, GRAND LARCENY OF MOTOR VEHICLE,2
00:35:00, HARRASSMENT 2,20
00:35:00, INTOXICATED & IMPAIRED DRIVING,31
00:35:00, MISCELLANEOUS PENAL LAW,1
00:35:00, NYS LAWS-UNCLASSIFIED FELONY,1
00:35:00, OFF. AGNST PUB ORD SENSBLTY &,5
00:35:00, OFFENSES AGAINST PUBLIC ADMINI,4
00:35:00, OFFENSES AGAINST THE PERSON,1
00:35:00, PETIT LARCENY,14
00:35:00, ROBBERY,5
00:35:00, UNAUTHORIZED USE OF A VEHICLE,3
00:35:00, VEHICLE AND TRAFFIC LAWS,1
00:36:00, BURGLARY,2
00:36:00, CRIMINAL MISCHIEF & RELATED OF,3
00:36:00, DANGEROUS DRUGS,3
00:36:00, DANGEROUS WEAPONS,3
00:36:00, FELONY ASSAULT,1
00:36:00, GRAND LARCENY,1
00:36:00, HARRASSMENT 2,1
00:36:00, OFF. AGNST PUB ORD SENSBLTY &,3
00:36:00, ROBBERY,1
00:36:00, UNAUTHORIZED USE OF A VEHICLE,1
00:37:00, ALCOHOLIC BEVERAGE CONTROL LAW,1
00:37:00, ASSAULT 3 & RELATED OFFENSES,3
00:37:00, CRIMINAL MISCHIEF & RELATED OF,1
00:37:00, DANGEROUS DRUGS,4
00:37:00, FELONY ASSAULT,1
00:37:00, HARRASSMENT 2,3
00:37:00, INTOXICATED & IMPAIRED DRIVING,2
00:37:00, OFF. AGNST PUB ORD SENSBLTY &,2
00:37:00, PETIT LARCENY,1
00:38:00, ARSON,1
00:38:00, ASSAULT 3 & RELATED OFFENSES,2
