,DAY,OFNS_DESC,COUNT
530,11, PETIT LARCENY OF MOTOR VEHICLE,4
521,11, OFFENSES AGAINST PUBLIC SAFETY,4
800,17, ESCAPE 3,4
47,2, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
1469,31, DISORDERLY CONDUCT,4
804,17, FRAUDULENT ACCOSTING,4
1043,22, DISORDERLY CONDUCT,4
302,7, ESCAPE 3,4
1263,27, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
356,8, FRAUDULENT ACCOSTING,3
1403,29, SEX CRIMES,3
836,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
245,6, CHILD ABANDONMENT/NON SUPPORT,3
996,21, ENDAN WELFARE INCOMP,3
1303,27, PROSTITUTION & RELATED OFFENSES,3
1314,28," ""BURGLARS TOOLS""",3
88,2, SEX CRIMES,3
738,16, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
622,13, OFFENSES AGAINST PUBLIC SAFETY,3
445,10, CHILD ABANDONMENT/NON SUPPORT,3
256,6, FRAUDULENT ACCOSTING,3
1462,31," ""BURGLARS TOOLS""",3
329,7, PETIT LARCENY OF MOTOR VEHICLE,3
584,12, SEX CRIMES,3
165,4, JOSTLING,3
884,19, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
702,15, ENDAN WELFARE INCOMP,3
100,3, CHILD ABANDONMENT/NON SUPPORT,3
333,7, SEX CRIMES,3
843,18, CHILD ABANDONMENT/NON SUPPORT,3
1343,28, OFFENSES RELATED TO CHILDREN,3
428,9, PETIT LARCENY OF MOTOR VEHICLE,3
1301,27, PETIT LARCENY OF MOTOR VEHICLE,3
394,9, CHILD ABANDONMENT/NON SUPPORT,3
997,21, ESCAPE 3,3
925,19, SEX CRIMES,3
388,9, ALCOHOLIC BEVERAGE CONTROL LAW,3
526,11, OTHER STATE LAWS,3
377,8, PETIT LARCENY OF MOTOR VEHICLE,3
282,6, SEX CRIMES,3
794,17, CHILD ABANDONMENT/NON SUPPORT,3
641,14, ANTICIPATORY OFFENSES,3
472,10, OFFENSES AGAINST PUBLIC SAFETY,3
339,8, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
873,18, PETIT LARCENY OF MOTOR VEHICLE,3
1071,22, SEX CRIMES,3
696,15, CHILD ABANDONMENT/NON SUPPORT,3
818,17, OFFENSES AGAINST PUBLIC SAFETY,3
370,8, OFFENSES AGAINST PUBLIC SAFETY,3
1249,26, OFFENSES RELATED TO CHILDREN,3
94,3, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
60,2, ESCAPE 3,3
1223,26, CHILD ABANDONMENT/NON SUPPORT,3
914,19, OFFENSES AGAINST PUBLIC SAFETY,3
866,18, OFFENSES AGAINST PUBLIC SAFETY,2
1358,29, ANTICIPATORY OFFENSES,2
148,4, CHILD ABANDONMENT/NON SUPPORT,2
84,2, PETIT LARCENY OF MOTOR VEHICLE,2
682,14, SEX CRIMES,2
106,3, ESCAPE 3,2
1351,28, SEX CRIMES,2
1384,29, LOITERING FOR DRUG PURPOSES,2
691,15, ANTICIPATORY OFFENSES,2
689,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1340,28, OFFENSES AGAINST PUBLIC SAFETY,2
863,18, NYS LAWS-UNCLASSIFIED VIOLATION,2
607,13, FRAUDULENT ACCOSTING,2
141,4, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
633,13, SEX CRIMES,2
167,4, LOITERING FOR DRUG PURPOSES,2
931,20, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1370,29, ENDAN WELFARE INCOMP,2
849,18, ENDAN WELFARE INCOMP,2
1323,28, ESCAPE 3,2
135,3, SEX CRIMES,2
1322,28, ENDAN WELFARE INCOMP,2
612,13, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
189,4, UNLAWFUL POSS. WEAP. ON SCHOOL,2
980,20, UNLAWFUL POSS. WEAP. ON SCHOOL,2
204,5, ESCAPE 3,2
352,8, ENDAN WELFARE INCOMP,2
1457,31, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1459,31, ANTICIPATORY OFFENSES,2
1125,24, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1488,31, OFFENSES RELATED TO CHILDREN,2
1195,25, JOSTLING,2
331,7, PROSTITUTION & RELATED OFFENSES,2
401,9, ESCAPE 3,2
1189,25, FRAUDULENT ACCOSTING,2
1464,31, CHILD ABANDONMENT/NON SUPPORT,2
400,9, ENDAN WELFARE INCOMP,2
588,12, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1075,22, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1451,30, SEX CRIMES,2
1473,31, FRAUDULENT ACCOSTING,2
745,16, CHILD ABANDONMENT/NON SUPPORT,2
751,16, ENDAN WELFARE INCOMP,2
365,8, LOITERING/GAMBLING CARDS DIC,2
483,10, SEX CRIMES,2
1154,24, OFFENSES AGAINST PUBLIC SAFETY,2
1060,22, OFFENSES AGAINST PUBLIC SAFETY,2
467,10, LOITERING/GAMBLING CARDS DIC,2
466,10, LOITERING FOR DRUG PURPOSES,2
379,8, PROSTITUTION & RELATED OFFENSES,2
387,9, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
788,17, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
314,7, JOSTLING,2
534,11, SEX CRIMES,2
59,2, ENDAN WELFARE INCOMP,2
954,20, HOMICIDE-NEGLIGENT-VEHICLE,2
438,10, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1275,27, ENDAN WELFARE INCOMP,2
1274,27, DISORDERLY CONDUCT,2
1090,23, ESCAPE 3,2
239,6, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1257,26, SEX CRIMES,2
262,6, JOSTLING,2
420,9, OFFENSES AGAINST PUBLIC SAFETY,2
406,9, FRAUDULENT ACCOSTING,2
1445,30, OTHER STATE LAWS NON PENAL LAW,2
540,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
290,7, ANTICIPATORY OFFENSES,2
1246,26, OFFENSES AGAINST PUBLIC SAFETY,2
1067,22, PETIT LARCENY OF MOTOR VEHICLE,2
1396,29, OTHER STATE LAWS,1
752,16, ESCAPE 3,1
675,14, OTHER STATE LAWS,1
13,1, ENDAN WELFARE INCOMP,1
764,16, LOITERING FOR DRUG PURPOSES,1
782,16, SEX CRIMES,1
1485,31, OFFENSES AGAINST PUBLIC SAFETY,1
116,3, INTOXICATED/IMPAIRED DRIVING,1
766,16, NEW YORK CITY HEALTH CODE,1
678,14, PETIT LARCENY OF MOTOR VEHICLE,1
775,16, OTHER STATE LAWS,1
665,14, LOITERING FOR DRUG PURPOSES,1
1492,31, PETIT LARCENY OF MOTOR VEHICLE,1
735,15, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1482,31, NYS LAWS-UNCLASSIFIED VIOLATION,1
859,18, INTOXICATED/IMPAIRED DRIVING,1
1421,30, ESCAPE 3,1
81,2, OTHER STATE LAWS,1
838,18, ANTICIPATORY OFFENSES,1
72,2, LOITERING FOR DRUG PURPOSES,1
1430,30, HOMICIDE-NEGLIGENT-VEHICLE,1
1431,30, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1434,30, LOITERING/GAMBLING CARDS DIC,1
70,2, JOSTLING,1
712,15, INTOXICATED/IMPAIRED DRIVING,1
833,17, UNLAWFUL POSS. WEAP. ON SCHOOL,1
713,15, KIDNAPPING,1
715,15, LOITERING/DEVIATE SEX,1
825,17, PETIT LARCENY OF MOTOR VEHICLE,1
1410,30, ANTICIPATORY OFFENSES,1
812,17, INTOXICATED/IMPAIRED DRIVING,1
810,17, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
809,17, HOMICIDE-NEGLIGENT-VEHICLE,1
41,1, SEX CRIMES,1
686,14, UNLAWFUL POSS. WEAP. ON SCHOOL,1
740,16, ANTICIPATORY OFFENSES,1
22,1, HOMICIDE-NEGLIGENT-VEHICLE,1
118,3, LOITERING FOR DRUG PURPOSES,1
1099,23, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1387,29, NEW YORK CITY HEALTH CODE,1
119,3, LOITERING/GAMBLING CARDS DIC,1
1172,25, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
351,8, DISRUPTION OF A RELIGIOUS SERV,1
502,11, ESCAPE 3,1
1184,25, ENDAN WELFARE INCOMP,1
1185,25, ESCAPE 3,1
1033,22, ANTICIPATORY OFFENSES,1
1029,21, UNLAWFUL POSS. WEAP. ON SCHOOL,1
511,11, HOMICIDE-NEGLIGENT-VEHICLE,1
512,11, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1019,21, OTHER STATE LAWS,1
515,11, LOITERING FOR DRUG PURPOSES,1
317,7, LOITERING/GAMBLING CARDS DIC,1
316,7, LOITERING/DEVIATE SEX,1
516,11, LOITERING/GAMBLING CARDS DIC,1
1010,21, NEW YORK CITY HEALTH CODE,1
312,7, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1007,21, JOSTLING,1
311,7, HOMICIDE-NEGLIGENT-VEHICLE,1
1212,25, SEX CRIMES,1
528,11, OTHER STATE LAWS NON PENAL LAW,1
301,7, ENDAN WELFARE INCOMP,1
1229,26, ENDAN WELFARE INCOMP,1
542,12, ANTICIPATORY OFFENSES,1
1239,26, HOMICIDE-NEGLIGENT-VEHICLE,1
985,21, ANTICIPATORY OFFENSES,1
1038,22, CHILD ABANDONMENT/NON SUPPORT,1
1169,24, UNLAWFUL POSS. WEAP. ON SCHOOL,1
490,11, ADMINISTRATIVE CODES,1
404,9, FORTUNE TELLING,1
1101,23, JOSTLING,1
425,9, OTHER STATE LAWS,1
1105,23, NYS LAWS-UNCLASSIFIED VIOLATION,1
417,9, NYS LAWS-UNCLASSIFIED VIOLATION,1
440,10, ANTICIPATORY OFFENSES,1
414,9, LOITERING/GAMBLING CARDS DIC,1
412,9, JOSTLING,1
1119,23, SEX CRIMES,1
451,10, ENDAN WELFARE INCOMP,1
452,10, ESCAPE 3,1
1078,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
389,9, ANTICIPATORY OFFENSES,1
1044,22, ENDAN WELFARE INCOMP,1
1137,24, ENDAN WELFARE INCOMP,1
461,10, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
463,10, JOSTLING,1
465,10, LOITERING,1
381,8, SEX CRIMES,1
1148,24, JOSTLING,1
487,10, UNLAWFUL POSS. WEAP. ON SCHOOL,1
363,8, JOSTLING,1
1045,22, ESCAPE 3,1
361,8, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1165,24, SEX CRIMES,1
275,6, OTHER STATE LAWS,1
553,12, DISRUPTION OF A RELIGIOUS SERV,1
976,20, SEX CRIMES,1
639,14, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
178,4, OTHER STATE LAWS,1
614,13, INTOXICATED/IMPAIRED DRIVING,1
616,13, LOITERING FOR DRUG PURPOSES,1
1332,28, HOMICIDE-NEGLIGENT-VEHICLE,1
619,13, NYS LAWS-UNCLASSIFIED VIOLATION,1
1335,28, LOITERING FOR DRUG PURPOSES,1
168,4, LOITERING/GAMBLING CARDS DIC,1
909,19, LOITERING/GAMBLING CARDS DIC,1
163,4, HOMICIDE-NEGLIGENT-VEHICLE,1
907,19, JOSTLING,1
154,4, ENDAN WELFARE INCOMP,1
897,19, ESCAPE 3,1
185,4, SEX CRIMES,1
896,19, ENDAN WELFARE INCOMP,1
143,4, ANTICIPATORY OFFENSES,1
1369,29, DISRUPTION OF A RELIGIOUS SERV,1
1371,29, ESCAPE 3,1
652,14, ENDAN WELFARE INCOMP,1
653,14, ESCAPE 3,1
881,18, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1381,29, INTOXICATED/IMPAIRED DRIVING,1
1382,29, JOSTLING,1
662,14, HOMICIDE-NEGLIGENT-VEHICLE,1
1385,29, LOITERING/DEVIATE SEX,1
181,4, PETIT LARCENY OF MOTOR VEHICLE,1
603,13, ESCAPE 3,1
554,12, ESCAPE 3,1
236,5, UNLAWFUL POSS. WEAP. ON SCHOOL,1
266,6, NEW YORK CITY HEALTH CODE,1
1251,26, OTHER STATE LAWS,1
264,6, LOITERING/GAMBLING CARDS DIC,1
564,12, INTOXICATED/IMPAIRED DRIVING,1
969,20, OTHER STATE LAWS,1
252,6, ESCAPE 3,1
565,12, JOSTLING,1
251,6, ENDAN WELFARE INCOMP,1
567,12, LOITERING/GAMBLING CARDS DIC,1
961,20, NYS LAWS-UNCLASSIFIED VIOLATION,1
959,20, NEW YORK CITY HEALTH CODE,1
572,12, OFFENSES AGAINST PUBLIC SAFETY,1
192,5, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
232,5, SEX CRIMES,1
956,20, INTOXICATED/IMPAIRED DRIVING,1
1287,27, NEW YORK CITY HEALTH CODE,1
944,20, ENDAN WELFARE INCOMP,1
1290,27, OFFENSES AGAINST MARRIAGE UNCL,1
216,5, LOITERING FOR DRUG PURPOSES,1
215,5, LOITERING,1
943,20, DISRUPTION OF A RELIGIOUS SERV,1
1297,27, OTHER STATE LAWS,1
1305,27, SEX CRIMES,1
591,13, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1299,27, OTHER TRAFFIC INFRACTION,1
