,DAY,OFNS_DESC,COUNT
1717,30, PROSTITUTION & RELATED OFFENSES,20
637,12, ALCOHOLIC BEVERAGE CONTROL LAW,20
462,9, ALCOHOLIC BEVERAGE CONTROL LAW,20
1271,23, CHILD ABANDONMENT/NON SUPPORT,20
1670,30, ALCOHOLIC BEVERAGE CONTROL LAW,19
1244,22, OFFENSES AGAINST PUBLIC SAFETY,19
1187,21, OFFENSES AGAINST PUBLIC SAFETY,19
222,4, PROSTITUTION & RELATED OFFENSES,19
846,15, OFFENSES AGAINST PUBLIC SAFETY,19
1649,29, OFFENSES AGAINST PUBLIC SAFETY,18
1360,24, OFFENSES AGAINST PUBLIC SAFETY,18
1141,20, PETIT LARCENY OF MOTOR VEHICLE,18
820,15, DISORDERLY CONDUCT,18
1470,26, OFFENSES AGAINST PUBLIC SAFETY,18
1681,30, DISORDERLY CONDUCT,18
1009,18, JOSTLING,18
1086,19, PROSTITUTION & RELATED OFFENSES,17
1676,30, CHILD ABANDONMENT/NON SUPPORT,16
1102,20, CHILD ABANDONMENT/NON SUPPORT,16
960,17, OFFENSES AGAINST PUBLIC SAFETY,16
904,16, OFFENSES AGAINST PUBLIC SAFETY,16
758,14, CHILD ABANDONMENT/NON SUPPORT,15
732,13, OFFENSES AGAINST PUBLIC SAFETY,15
584,11, CHILD ABANDONMENT/NON SUPPORT,15
396,7, PROSTITUTION & RELATED OFFENSES,15
1123,20, JOSTLING,15
1234,22, JOSTLING,15
1416,25, OFFENSES AGAINST PUBLIC SAFETY,15
702,13, CHILD ABANDONMENT/NON SUPPORT,14
337,6, PROSTITUTION & RELATED OFFENSES,14
318,6, JOSTLING,14
894,16, JOSTLING,14
1497,27, CHILD ABANDONMENT/NON SUPPORT,14
260,5, JOSTLING,14
1588,28, OFFENSES AGAINST PUBLIC SAFETY,14
1727,31, ALCOHOLIC BEVERAGE CONTROL LAW,14
547,10, JOSTLING,14
675,12, OFFENSES AGAINST PUBLIC SAFETY,13
793,14, OTHER STATE LAWS,13
2,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,13
299,6, CHILD ABANDONMENT/NON SUPPORT,13
1387,25, CHILD ABANDONMENT/NON SUPPORT,13
1068,19, LOITERING/GAMBLING CARDS DIC,13
1654,29, OTHER STATE LAWS,13
1159,21, CHILD ABANDONMENT/NON SUPPORT,13
1407,25, JOSTLING,13
488,9, JOSTLING,13
815,15, CHILD ABANDONMENT/NON SUPPORT,13
1696,30, JOSTLING,13
1462,26, JOSTLING,13
123,3, CHILD ABANDONMENT/NON SUPPORT,12
1769,31, PETIT LARCENY OF MOTOR VEHICLE,12
778,14, JOSTLING,12
1738,31, DISORDERLY CONDUCT,12
46,1, OTHER STATE LAWS,12
1442,26, CHILD ABANDONMENT/NON SUPPORT,12
86,2, JOSTLING,12
1192,21, OTHER STATE LAWS,12
468,9, CHILD ABANDONMENT/NON SUPPORT,12
930,17, CHILD ABANDONMENT/NON SUPPORT,12
840,15, LOITERING/GAMBLING CARDS DIC,12
321,6, LOITERING/GAMBLING CARDS DIC,12
1126,20, LOITERING/GAMBLING CARDS DIC,12
379,7, LOITERING/GAMBLING CARDS DIC,12
1076,19, OFFENSES AGAINST PUBLIC SAFETY,12
909,16, OTHER STATE LAWS,12
880,16, ENDAN WELFARE INCOMP,12
1213,22, CHILD ABANDONMENT/NON SUPPORT,12
16,1, ENDAN WELFARE INCOMP,11
664,12, JOSTLING,11
131,3, ESCAPE 3,11
67,2, CHILD ABANDONMENT/NON SUPPORT,11
452,8, PROSTITUTION & RELATED OFFENSES,11
74,2, ENDAN WELFARE INCOMP,11
808,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,11
1616,29, CHILD ABANDONMENT/NON SUPPORT,11
1577,28, JOSTLING,11
616,11, OFFENSES AGAINST PUBLIC SAFETY,11
1557,28, CHILD ABANDONMENT/NON SUPPORT,11
680,12, OTHER STATE LAWS,11
987,18, CHILD ABANDONMENT/NON SUPPORT,11
1350,24, JOSTLING,11
668,12, LOITERING/GAMBLING CARDS DIC,11
498,9, OFFENSES AGAINST PUBLIC SAFETY,11
1761,31, OFFENSES AGAINST PUBLIC SAFETY,11
1636,29, JOSTLING,10
60,2, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
1330,24, CHILD ABANDONMENT/NON SUPPORT,10
202,4, JOSTLING,10
980,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
292,6, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
1669,30, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
526,10, CHILD ABANDONMENT/NON SUPPORT,10
643,12, CHILD ABANDONMENT/NON SUPPORT,10
332,6, OTHER STATE LAWS,10
461,9, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
434,8, JOSTLING,10
605,11, JOSTLING,10
354,7, CHILD ABANDONMENT/NON SUPPORT,10
1264,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,10
239,5, CHILD ABANDONMENT/NON SUPPORT,10
1018,18, OFFENSES AGAINST PUBLIC SAFETY,9
181,4, CHILD ABANDONMENT/NON SUPPORT,9
276,5, OTHER STATE LAWS,9
1064,19, JOSTLING,9
1337,24, ESCAPE 3,9
1475,26, OTHER STATE LAWS,9
375,7, JOSTLING,9
873,16, CHILD ABANDONMENT/NON SUPPORT,9
116,3, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,9
835,15, JOSTLING,9
1138,20, OTHER STATE LAWS,9
412,8, CHILD ABANDONMENT/NON SUPPORT,9
503,9, OTHER STATE LAWS,9
1044,19, CHILD ABANDONMENT/NON SUPPORT,9
362,7, ESCAPE 3,9
636,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,9
405,8, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,9
965,17, OTHER STATE LAWS,9
753,14, ANTICIPATORY OFFENSES,9
621,11, OTHER STATE LAWS,9
938,17, ESCAPE 3,9
1684,30, ESCAPE 3,8
591,11, ENDAN WELFARE INCOMP,8
766,14, ESCAPE 3,8
1179,21, JOSTLING,8
737,13, OTHER STATE LAWS,8
101,2, OTHER STATE LAWS,8
821,15, ENDAN WELFARE INCOMP,8
1700,30, LOITERING/GAMBLING CARDS DIC,8
1037,19, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,8
1518,27, JOSTLING,8
1291,23, JOSTLING,8
1609,29, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,8
144,3, JOSTLING,8
419,8, ENDAN WELFARE INCOMP,8
90,2, LOITERING/GAMBLING CARDS DIC,8
148,3, LOITERING/GAMBLING CARDS DIC,8
851,15, OTHER STATE LAWS,8
775,14, HOMICIDE-NEGLIGENT-VEHICLE,8
37,1, NEW YORK CITY HEALTH CODE,8
954,17, LOITERING/GAMBLING CARDS DIC,8
722,13, JOSTLING,8
159,3, OTHER STATE LAWS,8
1582,28, LOITERING/GAMBLING CARDS DIC,7
1593,28, OTHER STATE LAWS,7
881,16, ESCAPE 3,7
725,13, LOITERING/GAMBLING CARDS DIC,7
447,8, OTHER STATE LAWS,7
751,14, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
1623,29, ENDAN WELFARE INCOMP,7
1380,25, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
372,7, HOMICIDE-NEGLIGENT-VEHICLE,7
1167,21, ESCAPE 3,7
1490,27, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
1011,18, LOITERING/GAMBLING CARDS DIC,7
1166,21, ENDAN WELFARE INCOMP,7
1110,20, ESCAPE 3,7
1449,26, ESCAPE 3,7
188,4, ENDAN WELFARE INCOMP,7
695,13, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
1421,25, OTHER STATE LAWS,7
1293,23, LOITERING/GAMBLING CARDS DIC,7
512,9, SEX CRIMES,7
1365,24, OTHER STATE LAWS,7
923,17, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
26,1, HOMICIDE-NEGLIGENT-VEHICLE,7
972,17, SEX CRIMES,7
491,9, LOITERING/GAMBLING CARDS DIC,6
1152,21, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
866,16, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
306,6, ESCAPE 3,6
1208,22, ANTICIPATORY OFFENSES,6
17,1, ESCAPE 3,6
347,7, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
130,3, ENDAN WELFARE INCOMP,6
216,4, OTHER STATE LAWS,6
174,4, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
1739,31, ENDAN WELFARE INCOMP,6
994,18, ENDAN WELFARE INCOMP,6
533,10, ENDAN WELFARE INCOMP,6
75,2, ESCAPE 3,6
551,10, LOITERING/GAMBLING CARDS DIC,6
951,17, JOSTLING,6
1023,18, OTHER STATE LAWS,6
1733,31, CHILD ABANDONMENT/NON SUPPORT,6
30,1, JOSTLING,6
475,9, ENDAN WELFARE INCOMP,6
765,14, ENDAN WELFARE INCOMP,6
782,14, LOITERING/GAMBLING CARDS DIC,6
810,15, ANTICIPATORY OFFENSES,6
1279,23, ESCAPE 3,6
1550,28, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
1249,22, OTHER STATE LAWS,6
1393,25, ENDAN WELFARE INCOMP,6
245,5, ENDAN WELFARE INCOMP,6
1181,21, LOITERING/GAMBLING CARDS DIC,6
1563,28, ENDAN WELFARE INCOMP,5
458,8, UNLAWFUL POSS. WEAP. ON SCHOOL,5
1183,21, NEW YORK CITY HEALTH CODE,5
108,2, SEX CRIMES,5
995,18, ESCAPE 3,5
232,5, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
1030,18, SEX CRIMES,5
1633,29, HOMICIDE-NEGLIGENT-VEHICLE,5
1564,28, ESCAPE 3,5
1237,22, LOITERING/GAMBLING CARDS DIC,5
205,4, LOITERING/GAMBLING CARDS DIC,5
1261,22, UNLAWFUL POSS. WEAP. ON SCHOOL,5
651,12, ESCAPE 3,5
1642,29, LOITERING/GAMBLING CARDS DIC,5
1323,24, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
35,1, LOITERING/GAMBLING CARDS DIC,5
1221,22, ESCAPE 3,5
1070,19, NEW YORK CITY HEALTH CODE,5
1624,29, ESCAPE 3,5
1740,31, ESCAPE 3,5
1754,31, LOITERING/GAMBLING CARDS DIC,5
519,10, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
1523,27, LOITERING/GAMBLING CARDS DIC,5
562,10, OTHER STATE LAWS,5
199,4, HOMICIDE-NEGLIGENT-VEHICLE,5
420,8, ESCAPE 3,5
1095,20, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
1081,19, OTHER STATE LAWS,5
463,9, ANTICIPATORY OFFENSES,5
1535,27, OTHER STATE LAWS,5
1410,25, LOITERING/GAMBLING CARDS DIC,5
1230,22, HOMICIDE-NEGLIGENT-VEHICLE,4
1465,26, LOITERING/GAMBLING CARDS DIC,4
349,7, ANTICIPATORY OFFENSES,4
207,4, NEW YORK CITY HEALTH CODE,4
1325,24, ANTICIPATORY OFFENSES,4
1728,31, ANTICIPATORY OFFENSES,4
433,8, INTOXICATED/IMPAIRED DRIVING,4
610,11, LOITERING/GAMBLING CARDS DIC,4
476,9, ESCAPE 3,4
1050,19, DISRUPTION OF A RELIGIOUS SERV,4
1109,20, ENDAN WELFARE INCOMP,4
858,15, SEX CRIMES,4
1504,27, ENDAN WELFARE INCOMP,4
1278,23, ENDAN WELFARE INCOMP,4
709,13, ESCAPE 3,4
1503,27, DISRUPTION OF A RELIGIOUS SERV,4
1239,22, NEW YORK CITY HEALTH CODE,4
430,8, HOMICIDE-NEGLIGENT-VEHICLE,4
925,17, ANTICIPATORY OFFENSES,4
1394,25, ESCAPE 3,4
1404,25, HOMICIDE-NEGLIGENT-VEHICLE,4
402,7, UNLAWFUL POSS. WEAP. ON SCHOOL,4
534,10, ESCAPE 3,4
1149,20, UNLAWFUL POSS. WEAP. ON SCHOOL,4
1711,30, OTHER STATE LAWS,4
521,10, ANTICIPATORY OFFENSES,4
391,7, OTHER STATE LAWS,4
1437,26, ANTICIPATORY OFFENSES,4
649,12, DISRUPTION OF A RELIGIOUS SERV,4
57,1, UNLAWFUL POSS. WEAP. ON SCHOOL,4
897,16, LOITERING/GAMBLING CARDS DIC,4
650,12, ENDAN WELFARE INCOMP,4
305,6, ENDAN WELFARE INCOMP,4
1336,24, ENDAN WELFARE INCOMP,4
323,6, NEW YORK CITY HEALTH CODE,4
187,4, DISRUPTION OF A RELIGIOUS SERV,4
592,11, ESCAPE 3,4
831,15, HOMICIDE-NEGLIGENT-VEHICLE,4
1377,24, UNLAWFUL POSS. WEAP. ON SCHOOL,4
868,16, ANTICIPATORY OFFENSES,3
129,3, DISRUPTION OF A RELIGIOUS SERV,3
228,4, UNLAWFUL POSS. WEAP. ON SCHOOL,3
1514,27, HOMICIDE-NEGLIGENT-VEHICLE,3
4,1, ANTICIPATORY OFFENSES,3
629,11, SEX CRIMES,3
118,3, ANTICIPATORY OFFENSES,3
1241,22, NYS LAWS-UNCLASSIFIED VIOLATION,3
381,7, NEW YORK CITY HEALTH CODE,3
708,13, ENDAN WELFARE INCOMP,3
764,14, DISRUPTION OF A RELIGIOUS SERV,3
780,14, LOITERING FOR DRUG PURPOSES,3
1295,23, NEW YORK CITY HEALTH CODE,3
1683,30, ENDAN WELFARE INCOMP,3
1256,22, SEX CRIMES,3
744,13, SEX CRIMES,3
692,12, UNLAWFUL POSS. WEAP. ON SCHOOL,3
687,12, SEX CRIMES,3
663,12, INTOXICATED/IMPAIRED DRIVING,3
1353,24, LOITERING/GAMBLING CARDS DIC,3
601,11, HOMICIDE-NEGLIGENT-VEHICLE,3
697,13, ANTICIPATORY OFFENSES,3
1406,25, INTOXICATED/IMPAIRED DRIVING,3
670,12, NEW YORK CITY HEALTH CODE,3
1088,19, SEX CRIMES,3
638,12, ANTICIPATORY OFFENSES,3
1306,23, OTHER STATE LAWS,3
781,14, LOITERING/DEVIATE SEX,3
590,11, DISRUPTION OF A RELIGIOUS SERV,3
1277,23, DISRUPTION OF A RELIGIOUS SERV,3
1477,26, OTHER TRAFFIC INFRACTION,3
727,13, NEW YORK CITY HEALTH CODE,3
1119,20, HOMICIDE-NEGLIGENT-VEHICLE,3
979,18, ADMINISTRATIVE CODES,3
1644,29, NEW YORK CITY HEALTH CODE,3
365,7, FORTUNE TELLING,3
437,8, LOITERING/GAMBLING CARDS DIC,3
1448,26, ENDAN WELFARE INCOMP,3
721,13, INTOXICATED/IMPAIRED DRIVING,3
259,5, INTOXICATED/IMPAIRED DRIVING,3
1128,20, NEW YORK CITY HEALTH CODE,3
579,11, ANTICIPATORY OFFENSES,3
890,16, HOMICIDE-NEGLIGENT-VEHICLE,3
1459,26, HOMICIDE-NEGLIGENT-VEHICLE,3
842,15, NEW YORK CITY HEALTH CODE,3
361,7, ENDAN WELFARE INCOMP,3
1661,29, SEX CRIMES,3
339,6, SEX CRIMES,3
1206,22, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
176,4, ANTICIPATORY OFFENSES,3
398,7, SEX CRIMES,3
1108,20, DISRUPTION OF A RELIGIOUS SERV,3
956,17, NEW YORK CITY HEALTH CODE,3
418,8, DISRUPTION OF A RELIGIOUS SERV,3
1576,28, INTOXICATED/IMPAIRED DRIVING,3
218,4, OTHER TRAFFIC INFRACTION,3
1435,26, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
288,5, UNLAWFUL POSS. WEAP. ON SCHOOL,3
544,10, HOMICIDE-NEGLIGENTUNCLASSIFIE,3
377,7, LOITERING FOR DRUG PURPOSES,2
1693,30, HOMICIDE-NEGLIGENT-VEHICLE,2
1584,28, NEW YORK CITY HEALTH CODE,2
569,10, SEX CRIMES,2
633,11, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1581,28, LOITERING FOR DRUG PURPOSES,2
982,18, ANTICIPATORY OFFENSES,2
937,17, ENDAN WELFARE INCOMP,2
1694,30, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
672,12, NYS LAWS-UNCLASSIFIED VIOLATION,2
1013,18, NEW YORK CITY HEALTH CODE,2
901,16, NYS LAWS-UNCLASSIFIED VIOLATION,2
993,18, DISRUPTION OF A RELIGIOUS SERV,2
1015,18, NYS LAWS-UNCLASSIFIED VIOLATION,2
1726,31, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
602,11, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
1723,30, UNLAWFUL POSS. WEAP. ON SCHOOL,2
62,2, ANTICIPATORY OFFENSES,2
577,11, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
893,16, INTOXICATED/IMPAIRED DRIVING,2
623,11, OTHER STATE LAWS NON PENAL LAW,2
27,1, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
73,2, DISRUPTION OF A RELIGIOUS SERV,2
950,17, INTOXICATED/IMPAIRED DRIVING,2
1671,30, ANTICIPATORY OFFENSES,2
84,2, HOMICIDE-NEGLIGENT-VEHICLE,2
378,7, LOITERING/DEVIATE SEX,2
1034,18, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1682,30, DISRUPTION OF A RELIGIOUS SERV,2
920,16, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1611,29, ANTICIPATORY OFFENSES,2
1039,19, ANTICIPATORY OFFENSES,2
573,10, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1719,30, SEX CRIMES,2
1601,28, SEX CRIMES,2
92,2, NEW YORK CITY HEALTH CODE,2
1713,30, OTHER STATE LAWS NON PENAL LAW,2
1752,31, JOSTLING,2
899,16, NEW YORK CITY HEALTH CODE,2
1640,29, LOITERING FOR DRUG PURPOSES,2
1266,23, ANTICIPATORY OFFENSES,2
1052,19, ESCAPE 3,2
719,13, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
189,4, ESCAPE 3,2
1409,25, LOITERING/DEVIATE SEX,2
1154,21, ANTICIPATORY OFFENSES,2
543,10, HOMICIDE-NEGLIGENT-VEHICLE,2
729,13, NYS LAWS-UNCLASSIFIED VIOLATION,2
170,3, UNLAWFUL POSS. WEAP. ON SCHOOL,2
166,3, SEX CRIMES,2
546,10, INTOXICATED/IMPAIRED DRIVING,2
718,13, HOMICIDE-NEGLIGENT-VEHICLE,2
140,3, HOMICIDE-NEGLIGENT-VEHICLE,2
1120,20, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
550,10, LOITERING FOR DRUG PURPOSES,2
474,9, DISRUPTION OF A RELIGIOUS SERV,2
150,3, NEW YORK CITY HEALTH CODE,2
1483,26, SEX CRIMES,2
553,10, NEW YORK CITY HEALTH CODE,2
1492,27, ANTICIPATORY OFFENSES,2
343,6, UNLAWFUL POSS. WEAP. ON SCHOOL,2
294,6, ANTICIPATORY OFFENSES,2
486,9, HOMICIDE-NEGLIGENT-VEHICLE,2
750,14, ADMINISTRATIVE CODES,2
204,4, LOITERING FOR DRUG PURPOSES,2
246,5, ESCAPE 3,2
1289,23, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
800,14, SEX CRIMES,2
267,5, NEW YORK CITY HEALTH CODE,2
234,5, ANTICIPATORY OFFENSES,2
804,14, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1236,22, LOITERING,2
1314,23, SEX CRIMES,2
1318,23, UNLAWFUL POSS. WEAP. ON SCHOOL,2
224,4, SEX CRIMES,2
1220,22, ENDAN WELFARE INCOMP,2
518,10, ADMINISTRATIVE CODES,2
1349,24, INTOXICATED/IMPAIRED DRIVING,2
1355,24, NEW YORK CITY HEALTH CODE,2
1357,24, NYS LAWS-UNCLASSIFIED VIOLATION,2
1202,21, UNLAWFUL POSS. WEAP. ON SCHOOL,2
822,15, ESCAPE 3,2
143,3, INTOXICATED/IMPAIRED DRIVING,2
1522,27, LOITERING/DEVIATE SEX,2
865,16, ADMINISTRATIVE CODES,2
1521,27, LOITERING,2
1552,28, ANTICIPATORY OFFENSES,2
1537,27, OTHER TRAFFIC INFRACTION,2
1525,27, NEW YORK CITY HEALTH CODE,2
1515,27, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
879,16, DISRUPTION OF A RELIGIOUS SERV,1
1067,19, LOITERING/DEVIATE SEX,1
278,5, OTHER STATE LAWS NON PENAL LAW,1
31,1, KIDNAPPING,1
1219,22, DISRUPTION OF A RELIGIOUS SERV,1
112,2, UNLAWFUL POSS. WEAP. ON SCHOOL,1
284,5, SEX CRIMES,1
1322,24, ADMINISTRATIVE CODES,1
1320,24, ABORTION,1
1066,19, LOITERING FOR DRUG PURPOSES,1
953,17, LOITERING,1
29,1, INTOXICATED/IMPAIRED DRIVING,1
1231,22, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
231,5, ADMINISTRATIVE CODES,1
777,14, INTOXICATED/IMPAIRED DRIVING,1
691,12, UNDER THE INFLUENCE OF DRUGS,1
1347,24, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1346,24, HOMICIDE-NEGLIGENT-VEHICLE,1
807,15, ADMINISTRATIVE CODES,1
490,9, LOITERING,1
290,6, ABORTION,1
667,12, LOITERING/DEVIATE SEX,1
407,8, ANTICIPATORY OFFENSES,1
1367,24, OTHER STATE LAWS NON PENAL LAW,1
1543,27, SEX CRIMES,1
493,9, NEW YORK CITY HEALTH CODE,1
1205,22, ADMINISTRATIVE CODES,1
1547,27, UNLAWFUL POSS. WEAP. ON SCHOOL,1
115,3, ADMINISTRATIVE CODES,1
1352,24, LOITERING,1
34,1, LOITERING/DEVIATE SEX,1
916,16, SEX CRIMES,1
495,9, NYS LAWS-UNCLASSIFIED VIOLATION,1
33,1, KIDNAPPING AND RELATED OFFENSES,1
373,7, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1063,19, INTOXICATED/IMPAIRED DRIVING,1
1233,22, INTOXICATED/IMPAIRED DRIVING,1
431,8, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
506,9, OTHER TRAFFIC INFRACTION,1
1282,23, FORTUNE TELLING,1
604,11, INTOXICATED/IMPAIRED DRIVING,1
249,5, FORTUNE TELLING,1
936,17, DISRUPTION OF A RELIGIOUS SERV,1
612,11, NEW YORK CITY HEALTH CODE,1
1766,31, OTHER STATE LAWS,1
505,9, OTHER STATE LAWS NON PENAL LAW,1
1758,31, NYS LAWS-UNCLASSIFIED VIOLATION,1
263,5, LOITERING,1
606,11, KIDNAPPING,1
256,5, HOMICIDE-NEGLIGENT-VEHICLE,1
436,8, LOITERING,1
257,5, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1260,22, UNDER THE INFLUENCE OF DRUGS,1
609,11, LOITERING/DEVIATE SEX,1
264,5, LOITERING FOR DRUG PURPOSES,1
265,5, LOITERING/GAMBLING CARDS DIC,1
976,17, UNLAWFUL POSS. WEAP. ON SCHOOL,1
15,1, DISRUPTION OF A RELIGIOUS SERV,1
1308,23, OTHER STATE LAWS NON PENAL LAW,1
360,7, DISRUPTION OF A RELIGIOUS SERV,1
1061,19, HOMICIDE-NEGLIGENT-VEHICLE,1
948,17, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
947,17, HOMICIDE-NEGLIGENT-VEHICLE,1
1299,23, OFFENSES AGAINST MARRIAGE UNCL,1
784,14, NEW YORK CITY HEALTH CODE,1
423,8, FORTUNE TELLING,1
1756,31, NEW YORK CITY HEALTH CODE,1
1749,31, HOMICIDE-NEGLIGENT-VEHICLE,1
1750,31, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1297,23, NYS LAWS-UNCLASSIFIED VIOLATION,1
1573,28, HOMICIDE-NEGLIGENT-VEHICLE,1
1580,28, LOITERING,1
1579,28, KIDNAPPING AND RELATED OFFENSES,1
1051,19, ENDAN WELFARE INCOMP,1
1702,30, NEW YORK CITY HEALTH CODE,1
1698,30, LOITERING,1
1373,24, SEX CRIMES,1
1463,26, KIDNAPPING,1
1641,29, LOITERING/DEVIATE SEX,1
1608,29, ADMINISTRATIVE CODES,1
576,11, ADMINISTRATIVE CODES,1
1122,20, INTOXICATED/IMPAIRED DRIVING,1
1646,29, NYS LAWS-UNCLASSIFIED VIOLATION,1
1125,20, LOITERING FOR DRUG PURPOSES,1
1,1, ADMINISTRATIVE CODES,1
1130,20, NYS LAWS-UNCLASSIFIED VIOLATION,1
1699,30, LOITERING FOR DRUG PURPOSES,1
891,16, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1460,26, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
724,13, LOITERING FOR DRUG PURPOSES,1
479,9, FORTUNE TELLING,1
1452,26, FORTUNE TELLING,1
89,2, LOITERING FOR DRUG PURPOSES,1
1008,18, INTOXICATED/IMPAIRED DRIVING,1
1092,19, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1639,29, LOITERING,1
549,10, LOITERING,1
1637,29, KIDNAPPING,1
345,7, ABORTION,1
1622,29, DISRUPTION OF A RELIGIOUS SERV,1
1505,27, ESCAPE 3,1
146,3, LOITERING FOR DRUG PURPOSES,1
87,2, KIDNAPPING,1
1097,20, ANTICIPATORY OFFENSES,1
660,12, HOMICIDE-NEGLIGENT-VEHICLE,1
147,3, LOITERING/DEVIATE SEX,1
383,7, NYS LAWS-UNCLASSIFIED VIOLATION,1
1487,26, UNLAWFUL POSS. WEAP. ON SCHOOL,1
454,8, SEX CRIMES,1
661,12, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1517,27, INTOXICATED/IMPAIRED DRIVING,1
1635,29, INTOXICATED/IMPAIRED DRIVING,1
1519,27, KIDNAPPING,1
839,15, LOITERING/DEVIATE SEX,1
1605,28, UNDER THE INFLUENCE OF DRUGS,1
838,15, LOITERING,1
315,6, HOMICIDE-NEGLIGENT-VEHICLE,1
1412,25, NEW YORK CITY HEALTH CODE,1
1528,27, OFFENSES AGAINST MARRIAGE UNCL,1
1176,21, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1397,25, FORTUNE TELLING,1
192,4, FORTUNE TELLING,1
532,10, DISRUPTION OF A RELIGIOUS SERV,1
1178,21, INTOXICATED/IMPAIRED DRIVING,1
200,4, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1074,19, OFFENSES AGAINST MARRIAGE UNCL,1
1072,19, NYS LAWS-UNCLASSIFIED VIOLATION,1
666,12, LOITERING FOR DRUG PURPOSES,1
1382,25, ANTICIPATORY OFFENSES,1
1595,28, OTHER TRAFFIC INFRACTION,1
608,11, LOITERING FOR DRUG PURPOSES,1
141,3, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1165,21, DISRUPTION OF A RELIGIOUS SERV,1
317,6, INTOXICATED/IMPAIRED DRIVING,1
261,5, KIDNAPPING,1
319,6, KIDNAPPING,1
1006,18, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1145,20, SEX CRIMES,1
862,15, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1665,29, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1005,18, HOMICIDE-NEGLIGENT-VEHICLE,1
836,15, KIDNAPPING,1
1668,30, ADMINISTRATIVE CODES,1
998,18, FORTUNE TELLING,1
1433,26, ABORTION,1
896,16, LOITERING FOR DRUG PURPOSES,1
173,4, ADMINISTRATIVE CODES,1
1428,25, SEX CRIMES,1
53,1, SEX CRIMES,1
1574,28, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
832,15, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
834,15, INTOXICATED/IMPAIRED DRIVING,1
