,DAY,OFNS_DESC,COUNT
408,9, DISORDERLY CONDUCT,4
1087,22, OTHER STATE LAWS,4
1144,23, PROSTITUTION & RELATED OFFENSES,3
1509,31, DISORDERLY CONDUCT,3
1488,30, PETIT LARCENY OF MOTOR VEHICLE,3
397,9, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
324,7, LOITERING/GAMBLING CARDS DIC,3
621,13, LOITERING/GAMBLING CARDS DIC,3
1399,29, ALCOHOLIC BEVERAGE CONTROL LAW,3
472,10, LOITERING/GAMBLING CARDS DIC,3
1453,30, CHILD ABANDONMENT/NON SUPPORT,3
834,17, OTHER STATE LAWS,3
1291,26, PROSTITUTION & RELATED OFFENSES,3
829,17, OFFENSES AGAINST PUBLIC SAFETY,3
862,18, ESCAPE 3,3
53,2, ALCOHOLIC BEVERAGE CONTROL LAW,3
178,4, LOITERING/GAMBLING CARDS DIC,3
536,11, PETIT LARCENY OF MOTOR VEHICLE,3
180,4, NEW YORK CITY HEALTH CODE,3
1332,27, OFFENSES RELATED TO CHILDREN,3
1374,28, LOITERING/GAMBLING CARDS DIC,3
1305,27, CHILD ABANDONMENT/NON SUPPORT,3
933,19, OFFENSES RELATED TO CHILDREN,3
340,7, PROSTITUTION & RELATED OFFENSES,3
547,12, ALCOHOLIC BEVERAGE CONTROL LAW,3
1498,31, ALCOHOLIC BEVERAGE CONTROL LAW,3
685,14, OTHER STATE LAWS,3
848,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
1385,28, OTHER STATE LAWS,3
1334,27, OTHER STATE LAWS,3
207,5, CHILD ABANDONMENT/NON SUPPORT,3
528,11, OFFENSES AGAINST PUBLIC SAFETY,3
839,17, PROSTITUTION & RELATED OFFENSES,3
39,1, OTHER STATE LAWS,3
1460,30, ESCAPE 3,3
326,7, NEW YORK CITY HEALTH CODE,3
158,4, CHILD ABANDONMENT/NON SUPPORT,3
189,4, OTHER STATE LAWS,3
439,9, PROSTITUTION & RELATED OFFENSES,3
647,14, ALCOHOLIC BEVERAGE CONTROL LAW,3
1216,25, ESCAPE 3,3
760,16, ESCAPE 3,3
980,20, OFFENSES RELATED TO CHILDREN,3
1126,23, LOITERING/GAMBLING CARDS DIC,3
1424,29, LOITERING/GAMBLING CARDS DIC,3
987,20, PROSTITUTION & RELATED OFFENSES,3
429,9, OFFENSES AGAINST PUBLIC SAFETY,3
1251,26, ALCOHOLIC BEVERAGE CONTROL LAW,3
923,19, LOITERING/GAMBLING CARDS DIC,3
985,20, PETIT LARCENY OF MOTOR VEHICLE,3
925,19, NEW YORK CITY HEALTH CODE,3
630,13, OFFENSES RELATED TO CHILDREN,3
1060,22, ESCAPE 3,3
632,13, OTHER STATE LAWS,3
1237,25, OFFENSES RELATED TO CHILDREN,3
885,18, OFFENSES RELATED TO CHILDREN,3
1529,31, OFFENSES AGAINST PUBLIC SAFETY,3
800,17, ANTICIPATORY OFFENSES,3
1523,31, LOITERING/GAMBLING CARDS DIC,3
1276,26, LOITERING/GAMBLING CARDS DIC,3
384,8, OTHER STATE LAWS,3
1447,30, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
971,20, LOITERING/GAMBLING CARDS DIC,3
805,17, CHILD ABANDONMENT/NON SUPPORT,3
646,14, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
785,16, OTHER STATE LAWS,3
790,16, PROSTITUTION & RELATED OFFENSES,2
362,8, ESCAPE 3,2
1433,29, OFFENSES RELATED TO CHILDREN,2
1009,21, ESCAPE 3,2
403,9, CHILD ABANDONMENT/NON SUPPORT,2
683,14, OFFENSES RELATED TO CHILDREN,2
114,3, DISRUPTION OF A RELIGIOUS SERV,2
1474,30, LOITERING/GAMBLING CARDS DIC,2
164,4, ENDAN WELFARE INCOMP,2
87,2, OFFENSES RELATED TO CHILDREN,2
1112,23, DISRUPTION OF A RELIGIOUS SERV,2
52,2, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1440,29, PROSTITUTION & RELATED OFFENSES,2
129,3, NEW YORK CITY HEALTH CODE,2
675,14, LOITERING/GAMBLING CARDS DIC,2
127,3, LOITERING/GAMBLING CARDS DIC,2
798,17, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
152,4, ALCOHOLIC BEVERAGE CONTROL LAW,2
389,8, PROSTITUTION & RELATED OFFENSES,2
1075,22, LOITERING/GAMBLING CARDS DIC,2
595,13, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1138,23, OTHER STATE LAWS,2
1390,28, PROSTITUTION & RELATED OFFENSES,2
1154,24, ANTICIPATORY OFFENSES,2
74,2, HOMICIDE-NEGLIGENT-VEHICLE,2
502,11, CHILD ABANDONMENT/NON SUPPORT,2
394,8, UNLAWFUL POSS. WEAP. ON SCHOOL,2
1002,21, CHILD ABANDONMENT/NON SUPPORT,2
753,16, CHILD ABANDONMENT/NON SUPPORT,2
80,2, NEW YORK CITY HEALTH CODE,2
1024,21, NEW YORK CITY HEALTH CODE,2
1383,28, OFFENSES RELATED TO CHILDREN,2
1426,29, NEW YORK CITY HEALTH CODE,2
1136,23, OFFENSES RELATED TO CHILDREN,2
1380,28, OFFENSES AGAINST PUBLIC SAFETY,2
574,12, NEW YORK CITY HEALTH CODE,2
103,3, ANTICIPATORY OFFENSES,2
508,11, DISRUPTION OF A RELIGIOUS SERV,2
546,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
674,14, LOITERING FOR DRUG PURPOSES,2
318,7, HOMICIDE-NEGLIGENT-VEHICLE,2
1311,27, DISRUPTION OF A RELIGIOUS SERV,2
899,19, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
37,1, OFFENSES RELATED TO CHILDREN,2
935,19, OTHER STATE LAWS,2
1485,30, OTHER STATE LAWS,2
1511,31, ESCAPE 3,2
1299,27, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1203,25, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
581,12, OFFENSES RELATED TO CHILDREN,2
424,9, LOITERING/GAMBLING CARDS DIC,2
1046,22, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
447,10, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
247,6, ALCOHOLIC BEVERAGE CONTROL LAW,2
1215,25, ENDAN WELFARE INCOMP,2
583,12, OTHER STATE LAWS,2
1048,22, ANTICIPATORY OFFENSES,2
531,11, OFFENSES RELATED TO CHILDREN,2
1532,31, OFFENSES RELATED TO CHILDREN,2
311,7, FORTUNE TELLING,2
273,6, NEW YORK CITY HEALTH CODE,2
460,10, ESCAPE 3,2
308,7, ESCAPE 3,2
887,18, OTHER STATE LAWS,2
454,10, CHILD ABANDONMENT/NON SUPPORT,2
876,18, LOITERING/GAMBLING CARDS DIC,2
282,6, OTHER STATE LAWS,2
747,16, ALCOHOLIC BEVERAGE CONTROL LAW,2
449,10, ANTICIPATORY OFFENSES,2
330,7, OFFENSES AGAINST PUBLIC SAFETY,2
1510,31, ENDAN WELFARE INCOMP,2
522,11, LOITERING/GAMBLING CARDS DIC,2
1189,24, OTHER STATE LAWS,2
841,17, SEX CRIMES,2
335,7, OTHER STATE LAWS,2
1,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
409,9, ENDAN WELFARE INCOMP,2
992,20, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1525,31, NEW YORK CITY HEALTH CODE,1
410,9, ESCAPE 3,1
1008,21, ENDAN WELFARE INCOMP,1
8,1, CHILD ABANDONMENT/NON SUPPORT,1
89,2, OTHER STATE LAWS,1
775,16, NEW YORK CITY HEALTH CODE,1
995,21, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
759,16, ENDAN WELFARE INCOMP,1
1476,30, NEW YORK CITY HEALTH CODE,1
1534,31, OTHER STATE LAWS,1
725,15, NEW YORK CITY HEALTH CODE,1
1077,22, NEW YORK CITY HEALTH CODE,1
54,2, ANTICIPATORY OFFENSES,1
1113,23, ESCAPE 3,1
49,1, UNLAWFUL POSS. WEAP. ON SCHOOL,1
746,16, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
777,16, NYS LAWS-UNCLASSIFIED VIOLATION,1
3,1, ANTICIPATORY OFFENSES,1
729,15, OFFENSES AGAINST PUBLIC SAFETY,1
533,11, OTHER STATE LAWS,1
748,16, ANTICIPATORY OFFENSES,1
15,1, ESCAPE 3,1
773,16, LOITERING/GAMBLING CARDS DIC,1
1473,30, LOITERING,1
734,15, OTHER STATE LAWS,1
1504,31, CHILD ABANDONMENT/NON SUPPORT,1
1079,22, NYS LAWS-UNCLASSIFIED VIOLATION,1
510,11, ESCAPE 3,1
419,9, HOMICIDE-NEGLIGENT-VEHICLE,1
540,11, SEX CRIMES,1
1459,30, ENDAN WELFARE INCOMP,1
1499,31, ANTICIPATORY OFFENSES,1
769,16, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
65,2, ENDAN WELFARE INCOMP,1
1495,30, UNLAWFUL POSS. WEAP. ON SCHOOL,1
423,9, LOITERING,1
1097,22, UNLAWFUL POSS. WEAP. ON SCHOOL,1
27,1, KIDNAPPING AND RELATED OFFENSES,1
722,15, LOITERING,1
1116,23, FORTUNE TELLING,1
1469,30, HOMICIDE-NEGLIGENT-VEHICLE,1
524,11, NEW YORK CITY HEALTH CODE,1
59,2, CHILD ABANDONMENT/NON SUPPORT,1
1521,31, JOSTLING,1
997,21, ANTICIPATORY OFFENSES,1
928,19, OFFENSES AGAINST MARRIAGE UNCL,1
1128,23, NEW YORK CITY HEALTH CODE,1
296,7, ANTICIPATORY OFFENSES,1
96,2, SEX CRIMES,1
1178,24, LOITERING/GAMBLING CARDS DIC,1
861,18, DISRUPTION OF A RELIGIOUS SERV,1
558,12, DISRUPTION OF A RELIGIOUS SERV,1
234,5, OTHER STATE LAWS,1
1296,26, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1043,21, UNLAWFUL POSS. WEAP. ON SCHOOL,1
474,10, NEW YORK CITY HEALTH CODE,1
1200,24, UNLAWFUL POSS. WEAP. ON SCHOOL,1
959,20, ESCAPE 3,1
446,10, ADMINISTRATIVE CODES,1
223,5, INTOXICATED/IMPAIRED DRIVING,1
659,14, DISRUPTION OF A RELIGIOUS SERV,1
1312,27, ENDAN WELFARE INCOMP,1
213,5, ENDAN WELFARE INCOMP,1
850,18, ANTICIPATORY OFFENSES,1
1191,24, OTHER STATE LAWS NON PENAL LAW,1
901,19, ANTICIPATORY OFFENSES,1
483,10, OTHER STATE LAWS,1
847,18, ADMINISTRATIVE CODES,1
1325,27, NEW YORK CITY HEALTH CODE,1
196,4, SEX CRIMES,1
618,13, INTOXICATED/IMPAIRED DRIVING,1
1181,24, NYS LAWS-UNCLASSIFIED VIOLATION,1
1069,22, HOMICIDE-NEGLIGENT-VEHICLE,1
323,7, LOITERING/DEVIATE SEX,1
624,13, NYS LAWS-UNCLASSIFIED VIOLATION,1
322,7, LOITERING FOR DRUG PURPOSES,1
1053,22, CHILD ABANDONMENT/NON SUPPORT,1
882,18, OFFENSES AGAINST PUBLIC SAFETY,1
1229,25, LOITERING/GAMBLING CARDS DIC,1
571,12, LOITERING FOR DRUG PURPOSES,1
1059,22, ENDAN WELFARE INCOMP,1
301,7, CHILD ABANDONMENT/NON SUPPORT,1
878,18, NEW YORK CITY HEALTH CODE,1
639,13, SEX CRIMES,1
307,7, ENDAN WELFARE INCOMP,1
948,20, ANTICIPATORY OFFENSES,1
1219,25, FORTUNE TELLING,1
1262,26, ENDAN WELFARE INCOMP,1
1209,25, CHILD ABANDONMENT/NON SUPPORT,1
872,18, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1265,26, FORTUNE TELLING,1
645,14, ADMINISTRATIVE CODES,1
259,6, ENDAN WELFARE INCOMP,1
253,6, CHILD ABANDONMENT/NON SUPPORT,1
567,12, HOMICIDE-NEGLIGENT-VEHICLE,1
1272,26, HOMICIDE-NEGLIGENT-VEHICLE,1
248,6, ANTICIPATORY OFFENSES,1
865,18, FORTUNE TELLING,1
244,5, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1070,22, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
670,14, HOMICIDE-NEGLIGENT-VEHICLE,1
718,15, HOMICIDE-NEGLIGENT-VEHICLE,1
1177,24, LOITERING,1
602,13, CHILD ABANDONMENT/NON SUPPORT,1
597,13, ANTICIPATORY OFFENSES,1
294,7, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1152,24, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
812,17, ESCAPE 3,1
811,17, ENDAN WELFARE INCOMP,1
1395,28, UNDER THE INFLUENCE OF DRUGS,1
1149,23, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1074,22, LOITERING,1
495,11, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
699,15, ANTICIPATORY OFFENSES,1
1404,29, CHILD ABANDONMENT/NON SUPPORT,1
1018,21, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1410,29, ESCAPE 3,1
1140,23, OTHER STATE LAWS NON PENAL LAW,1
115,3, ESCAPE 3,1
497,11, ANTICIPATORY OFFENSES,1
973,20, NEW YORK CITY HEALTH CODE,1
1419,29, HOMICIDE-NEGLIGENT-VEHICLE,1
704,15, CHILD ABANDONMENT/NON SUPPORT,1
1423,29, LOITERING,1
1131,23, OFFENSES AGAINST MARRIAGE UNCL,1
795,16, UNLAWFUL POSS. WEAP. ON SCHOOL,1
148,3, UNLAWFUL POSS. WEAP. ON SCHOOL,1
365,8, FORTUNE TELLING,1
151,4, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1358,28, ENDAN WELFARE INCOMP,1
1031,21, OFFENSES RELATED TO CHILDREN,1
1174,24, INTOXICATED/IMPAIRED DRIVING,1
1346,28, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
345,7, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1172,24, HOMICIDE-NEGLIGENT-VEHICLE,1
608,13, ESCAPE 3,1
1352,28, CHILD ABANDONMENT/NON SUPPORT,1
349,8, ANTICIPATORY OFFENSES,1
168,4, FORTUNE TELLING,1
911,19, DISRUPTION OF A RELIGIOUS SERV,1
1359,28, ESCAPE 3,1
1376,28, NEW YORK CITY HEALTH CODE,1
165,4, ESCAPE 3,1
354,8, CHILD ABANDONMENT/NON SUPPORT,1
360,8, DISRUPTION OF A RELIGIOUS SERV,1
825,17, NEW YORK CITY HEALTH CODE,1
548,12, ANTICIPATORY OFFENSES,1
1368,28, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
153,4, ANTICIPATORY OFFENSES,1
361,8, ENDAN WELFARE INCOMP,1
1372,28, KIDNAPPING AND RELATED OFFENSES,1
1373,28, LOITERING FOR DRUG PURPOSES,1
660,14, ENDAN WELFARE INCOMP,1
