,DAY,OFNS_DESC,COUNT
340,7, OFFENSES AGAINST PUBLIC SAFETY,4
1314,27, CHILD ABANDONMENT/NON SUPPORT,4
721,15, DISORDERLY CONDUCT,4
677,14, FRAUDULENT ACCOSTING,4
54,2, ALCOHOLIC BEVERAGE CONTROL LAW,4
81,2, LOITERING/GAMBLING CARDS DIC,4
598,12, OTHER STATE LAWS,4
654,13, THEFT OF SERVICES,4
886,18, LOITERING/GAMBLING CARDS DIC,4
1194,24, OFFENSES AGAINST PUBLIC SAFETY,4
1366,28, CHILD ABANDONMENT/NON SUPPORT,3
434,9, LOITERING/GAMBLING CARDS DIC,3
1168,24, CHILD ABANDONMENT/NON SUPPORT,3
884,18, JOSTLING,3
577,12, FRAUDULENT ACCOSTING,3
1277,26, FRAUDULENT ACCOSTING,3
60,2, CHILD ABANDONMENT/NON SUPPORT,3
673,14, ENDAN WELFARE INCOMP,3
432,9, JOSTLING,3
1422,29, ENDAN WELFARE INCOMP,3
45,1, PROSTITUTION & RELATED OFFENSES,3
945,19, OFFENSES RELATED TO CHILDREN,3
735,15, JOSTLING,3
1481,30, JOSTLING,3
389,8, OFFENSES AGAINST PUBLIC SAFETY,3
1162,24, ALCOHOLIC BEVERAGE CONTROL LAW,3
558,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
1174,24, ENDAN WELFARE INCOMP,3
787,16, LOITERING/GAMBLING CARDS DIC,3
374,8, FRAUDULENT ACCOSTING,3
792,16, OFFENSES AGAINST PUBLIC SAFETY,3
1341,27, OFFENSES AGAINST PUBLIC SAFETY,3
916,19, CHILD ABANDONMENT/NON SUPPORT,3
709,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
256,6, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
1156,23, THEFT OF SERVICES,3
997,20, OTHER STATE LAWS,3
1262,26, ANTICIPATORY OFFENSES,3
1359,28, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
15,1, ESCAPE 3,3
452,9, THEFT OF SERVICES,3
1416,29, CHILD ABANDONMENT/NON SUPPORT,3
1116,23, CHILD ABANDONMENT/NON SUPPORT,3
1086,22, LOITERING/GAMBLING CARDS DIC,3
877,18, FRAUDULENT ACCOSTING,3
469,10, DISORDERLY CONDUCT,3
19,1, FRAUDULENT ACCOSTING,3
205,5, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
72,2, FRAUDULENT ACCOSTING,3
1233,25, HOMICIDE-NEGLIGENT-VEHICLE,3
860,18, ALCOHOLIC BEVERAGE CONTROL LAW,3
593,12, OFFENSES AGAINST PUBLIC SAFETY,3
611,13, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
666,14, CHILD ABANDONMENT/NON SUPPORT,3
24,1, HOMICIDE-NEGLIGENT-VEHICLE,3
1236,25, JOSTLING,3
811,17, ALCOHOLIC BEVERAGE CONTROL LAW,3
1511,31, CHILD ABANDONMENT/NON SUPPORT,3
823,17, ESCAPE 3,3
1137,23, LOITERING/GAMBLING CARDS DIC,3
1539,31, OFFENSES RELATED TO CHILDREN,3
605,12, THEFT OF SERVICES,3
810,17, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
1206,24, THEFT OF SERVICES,3
1536,31, OFFENSES AGAINST PUBLIC SAFETY,3
1128,23, FRAUDULENT ACCOSTING,3
1124,23, ESCAPE 3,3
1143,23, OFFENSES AGAINST PUBLIC SAFETY,3
842,17, OFFENSES AGAINST PUBLIC SAFETY,3
510,11, ANTICIPATORY OFFENSES,2
470,10, ENDAN WELFARE INCOMP,2
509,11, ALCOHOLIC BEVERAGE CONTROL LAW,2
540,11, OFFENSES AGAINST PUBLIC SAFETY,2
474,10, FRAUDULENT ACCOSTING,2
838,17, NEW YORK CITY HEALTH CODE,2
53,2, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1440,29, OFFENSES AGAINST PUBLIC SAFETY,2
479,10, HOMICIDE-NEGLIGENT-VEHICLE,2
440,9, OFFENSES AGAINST PUBLIC SAFETY,2
1,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
420,9, DISRUPTION OF A RELIGIOUS SERV,2
1372,28, ENDAN WELFARE INCOMP,2
118,3, ENDAN WELFARE INCOMP,2
523,11, ESCAPE 3,2
1373,28, ESCAPE 3,2
1433,29, JOSTLING,2
873,18, ESCAPE 3,2
872,18, ENDAN WELFARE INCOMP,2
1361,28, ANTICIPATORY OFFENSES,2
522,11, ENDAN WELFARE INCOMP,2
766,16, CHILD ABANDONMENT/NON SUPPORT,2
128,3, HOMICIDE-NEGLIGENT-VEHICLE,2
896,18, OTHER STATE LAWS,2
859,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
99,2, THEFT OF SERVICES,2
1459,30, ALCOHOLIC BEVERAGE CONTROL LAW,2
909,19, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
910,19, ALCOHOLIC BEVERAGE CONTROL LAW,2
1431,29, HOMICIDE-NEGLIGENT-VEHICLE,2
852,17, PROSTITUTION & RELATED OFFENSES,2
91,2, OTHER STATE LAWS,2
1298,26, OTHER TRAFFIC INFRACTION,2
330,7, HOMICIDE-NEGLIGENT-VEHICLE,2
1517,31, ENDAN WELFARE INCOMP,2
1106,22, UNLAWFUL POSS. WEAP. ON SCHOOL,2
217,5, ENDAN WELFARE INCOMP,2
294,6, OTHER STATE LAWS,2
299,6, PROSTITUTION & RELATED OFFENSES,2
301,6, THEFT OF SERVICES,2
590,12, NYS LAWS-UNCLASSIFIED VIOLATION,2
1518,31, ESCAPE 3,2
1248,25, OTHER STATE LAWS,2
1267,26, CHILD ABANDONMENT/NON SUPPORT,2
545,11, OTHER STATE LAWS,2
332,7, JOSTLING,2
585,12, JOSTLING,2
584,12, INTOXICATED/IMPAIRED DRIVING,2
1260,26, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1505,31, ALCOHOLIC BEVERAGE CONTROL LAW,2
343,7, OFFENSES RELATED TO CHILDREN,2
1109,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1111,23, ANTICIPATORY OFFENSES,2
659,14, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1531,31, LOITERING/GAMBLING CARDS DIC,2
1163,24, ANTICIPATORY OFFENSES,2
251,5, THEFT OF SERVICES,2
3,1, ANTICIPATORY OFFENSES,2
613,13, ANTICIPATORY OFFENSES,2
629,13, FRAUDULENT ACCOSTING,2
1187,24, LOITERING/GAMBLING CARDS DIC,2
1139,23, NEW YORK CITY HEALTH CODE,2
635,13, JOSTLING,2
1135,23, JOSTLING,2
268,6, ENDAN WELFARE INCOMP,2
229,5, JOSTLING,2
228,5, INTOXICATED/IMPAIRED DRIVING,2
1123,23, ENDAN WELFARE INCOMP,2
280,6, JOSTLING,2
1212,25, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1023,21, ESCAPE 3,2
1426,29, FRAUDULENT ACCOSTING,2
1493,30, OTHER STATE LAWS,2
723,15, ESCAPE 3,2
379,8, HOMICIDE-NEGLIGENT-VEHICLE,2
981,20, HOMICIDE-NEGLIGENTUNCLASSIFIE,2
983,20, JOSTLING,2
682,14, HOMICIDE-NEGLIGENT-VEHICLE,2
971,20, DISRUPTION OF A RELIGIOUS SERV,2
40,1, OTHER STATE LAWS,2
1483,30, LOITERING/GAMBLING CARDS DIC,2
965,20, CHILD ABANDONMENT/NON SUPPORT,2
358,8, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
161,4, CHILD ABANDONMENT/NON SUPPORT,2
959,20, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
167,4, DISRUPTION OF A RELIGIOUS SERV,2
951,19, PROSTITUTION & RELATED OFFENSES,2
370,8, ESCAPE 3,2
369,8, ENDAN WELFARE INCOMP,2
355,7, UNLAWFUL POSS. WEAP. ON SCHOOL,2
573,12, ESCAPE 3,2
684,14, JOSTLING,2
1284,26, JOSTLING,2
571,12, DISRUPTION OF A RELIGIOUS SERV,2
572,12, ENDAN WELFARE INCOMP,2
1470,30, DISRUPTION OF A RELIGIOUS SERV,1
732,15, HOMICIDE-NEGLIGENT-VEHICLE,1
711,15, ANTICIPATORY OFFENSES,1
55,2, ANTICIPATORY OFFENSES,1
647,13, OTHER STATE LAWS,1
624,13, ENDAN WELFARE INCOMP,1
1435,29, LOITERING/GAMBLING CARDS DIC,1
608,12, UNLAWFUL POSS. WEAP. ON SCHOOL,1
733,15, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
625,13, ESCAPE 3,1
508,11, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
79,2, KIDNAPPING,1
50,1, UNLAWFUL POSS. WEAP. ON SCHOOL,1
78,2, JOSTLING,1
547,11, OTHER STATE LAWS NON PENAL LAW,1
582,12, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
774,16, ESCAPE 3,1
68,2, ESCAPE 3,1
783,16, HOMICIDE-NEGLIGENT-VEHICLE,1
1455,29, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1506,31, ANTICIPATORY OFFENSES,1
688,14, NEW YORK CITY HEALTH CODE,1
30,1, LOITERING/GAMBLING CARDS DIC,1
532,11, HOMICIDE-NEGLIGENT-VEHICLE,1
28,1, JOSTLING,1
1452,29, THEFT OF SERVICES,1
66,2, DISRUPTION OF A RELIGIOUS SERV,1
672,14, DISRUPTION OF A RELIGIOUS SERV,1
27,1, INTOXICATED/IMPAIRED DRIVING,1
761,16, ANTICIPATORY OFFENSES,1
521,11, DISRUPTION OF A RELIGIOUS SERV,1
25,1, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
748,15, OTHER STATE LAWS,1
661,14, ANTICIPATORY OFFENSES,1
772,16, DISRUPTION OF A RELIGIOUS SERV,1
560,12, ANTICIPATORY OFFENSES,1
535,11, LOITERING/GAMBLING CARDS DIC,1
1527,31, HOMICIDE-NEGLIGENT-VEHICLE,1
1528,31, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
739,15, NEW YORK CITY HEALTH CODE,1
1475,30, FRAUDULENT ACCOSTING,1
245,5, OTHER STATE LAWS NON PENAL LAW,1
785,16, JOSTLING,1
308,7, ANTICIPATORY OFFENSES,1
1059,22, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1058,22, ADMINISTRATIVE CODES,1
319,7, DISRUPTION OF A RELIGIOUS SERV,1
320,7, ENDAN WELFARE INCOMP,1
321,7, ESCAPE 3,1
1046,21, OTHER STATE LAWS,1
193,4, OTHER TRAFFIC INFRACTION,1
1038,21, NEW YORK CITY HEALTH CODE,1
1036,21, LOITERING/GAMBLING CARDS DIC,1
1034,21, JOSTLING,1
1033,21, INTOXICATED/IMPAIRED DRIVING,1
334,7, LOITERING FOR DRUG PURPOSES,1
1027,21, FRAUDULENT ACCOSTING,1
1022,21, ENDAN WELFARE INCOMP,1
1021,21, DISRUPTION OF A RELIGIOUS SERV,1
183,4, NEW YORK CITY HEALTH CODE,1
181,4, LOITERING/GAMBLING CARDS DIC,1
345,7, OTHER STATE LAWS,1
1273,26, ESCAPE 3,1
179,4, JOSTLING,1
1009,21, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
169,4, ESCAPE 3,1
1282,26, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
168,4, ENDAN WELFARE INCOMP,1
1285,26, KIDNAPPING,1
1287,26, LOITERING/GAMBLING CARDS DIC,1
992,20, OFFENSES AGAINST PUBLIC SAFETY,1
1243,25, OFFENSES AGAINST PUBLIC SAFETY,1
1071,22, DISRUPTION OF A RELIGIOUS SERV,1
496,10, OTHER STATE LAWS,1
1072,22, ESCAPE 3,1
1161,24, ADMINISTRATIVE CODES,1
1155,23, SEX CRIMES,1
1148,23, OTHER STATE LAWS,1
1183,24, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
234,5, NEW YORK CITY HEALTH CODE,1
1185,24, JOSTLING,1
232,5, LOITERING/GAMBLING CARDS DIC,1
1189,24, NEW YORK CITY HEALTH CODE,1
1191,24, NYS LAWS-UNCLASSIFIED VIOLATION,1
230,5, KIDNAPPING,1
262,6, CHILD ABANDONMENT/NON SUPPORT,1
1133,23, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1199,24, OTHER STATE LAWS,1
279,6, INTOXICATED/IMPAIRED DRIVING,1
226,5, HOMICIDE-NEGLIGENT-VEHICLE,1
1209,24, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1122,23, DISRUPTION OF A RELIGIOUS SERV,1
281,6, KIDNAPPING,1
1214,25, ANTICIPATORY OFFENSES,1
285,6, NEW YORK CITY HEALTH CODE,1
211,5, CHILD ABANDONMENT/NON SUPPORT,1
1096,22, OTHER STATE LAWS,1
1083,22, JOSTLING,1
1081,22, HOMICIDE-NEGLIGENT-VEHICLE,1
202,4, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1235,25, INTOXICATED/IMPAIRED DRIVING,1
304,6, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1292,26, OFFENSES AGAINST PUBLIC SAFETY,1
988,20, NEW YORK CITY HEALTH CODE,1
985,20, LOITERING FOR DRUG PURPOSES,1
972,20, ENDAN WELFARE INCOMP,1
888,18, NEW YORK CITY HEALTH CODE,1
436,9, NEW YORK CITY HEALTH CODE,1
882,18, HOMICIDE-NEGLIGENT-VEHICLE,1
117,3, DISRUPTION OF A RELIGIOUS SERV,1
871,18, DISRUPTION OF A RELIGIOUS SERV,1
445,9, OTHER STATE LAWS,1
106,3, ANTICIPATORY OFFENSES,1
865,18, CHILD ABANDONMENT/NON SUPPORT,1
104,3, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1383,28, INTOXICATED/IMPAIRED DRIVING,1
1384,28, JOSTLING,1
1386,28, LOITERING,1
457,10, ADMINISTRATIVE CODES,1
459,10, ANTICIPATORY OFFENSES,1
847,17, OTHER STATE LAWS,1
1397,28, OTHER STATE LAWS,1
1399,28, OTHER TRAFFIC INFRACTION,1
98,2, SEX CRIMES,1
835,17, LOITERING,1
833,17, INTOXICATED/IMPAIRED DRIVING,1
480,10, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
482,10, INTOXICATED/IMPAIRED DRIVING,1
1410,29, ADMINISTRATIVE CODES,1
485,10, LOITERING/GAMBLING CARDS DIC,1
487,10, NEW YORK CITY HEALTH CODE,1
812,17, ANTICIPATORY OFFENSES,1
807,16, UNLAWFUL POSS. WEAP. ON SCHOOL,1
129,3, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
430,9, HOMICIDE-NEGLIGENT-VEHICLE,1
906,18, UNLAWFUL POSS. WEAP. ON SCHOOL,1
935,19, LOITERING FOR DRUG PURPOSES,1
155,4, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
381,8, INTOXICATED/IMPAIRED DRIVING,1
383,8, LOITERING,1
384,8, LOITERING/GAMBLING CARDS DIC,1
152,3, UNLAWFUL POSS. WEAP. ON SCHOOL,1
960,20, ALCOHOLIC BEVERAGE CONTROL LAW,1
956,19, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1320,27, DISRUPTION OF A RELIGIOUS SERV,1
1321,27, ENDAN WELFARE INCOMP,1
942,19, OFFENSES AGAINST PUBLIC SAFETY,1
394,8, OTHER STATE LAWS,1
938,19, NEW YORK CITY HEALTH CODE,1
142,3, OTHER STATE LAWS,1
421,9, ENDAN WELFARE INCOMP,1
933,19, JOSTLING,1
1330,27, HOMICIDE-NEGLIGENT-VEHICLE,1
1331,27, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
404,8, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1333,27, JOSTLING,1
927,19, FRAUDULENT ACCOSTING,1
1335,27, LOITERING,1
923,19, ESCAPE 3,1
922,19, DISRUPTION OF A RELIGIOUS SERV,1
1346,27, OTHER STATE LAWS,1
911,19, ANTICIPATORY OFFENSES,1
1348,27, OTHER TRAFFIC INFRACTION,1
1085,22, LOITERING,1
