,DAY,OFNS_DESC,COUNT
192,4, UNAUTHORIZED USE OF A VEHICLE,173
982,21, FRAUDS,172
598,13, FRAUDS,171
1269,27, FRAUDS,171
1123,24, FRAUDS,171
1390,29, POSSESSION OF STOLEN PROPERTY,168
387,8, UNAUTHORIZED USE OF A VEHICLE,167
1171,25, FRAUDS,165
1152,24, UNAUTHORIZED USE OF A VEHICLE,165
1098,23, POSSESSION OF STOLEN PROPERTY,165
1103,23, UNAUTHORIZED USE OF A VEHICLE,164
0,1, ADMINISTRATIVE CODE,164
821,17, UNAUTHORIZED USE OF A VEHICLE,161
964,20, UNAUTHORIZED USE OF A VEHICLE,160
1364,29, FRAUDS,160
359,8, FRAUDS,159
289,6, UNAUTHORIZED USE OF A VEHICLE,158
1249,26, UNAUTHORIZED USE OF A VEHICLE,158
1451,31, CRIMINAL TRESPASS,158
90,2, POSSESSION OF STOLEN PROPERTY,157
1414,30, FRAUDS,157
867,18, UNAUTHORIZED USE OF A VEHICLE,156
164,4, FRAUDS,155
1201,25, UNAUTHORIZED USE OF A VEHICLE,155
1301,27, UNAUTHORIZED USE OF A VEHICLE,154
677,14, UNAUTHORIZED USE OF A VEHICLE,154
1059,22, UNAUTHORIZED USE OF A VEHICLE,151
94,2, UNAUTHORIZED USE OF A VEHICLE,151
143,3, UNAUTHORIZED USE OF A VEHICLE,151
434,9, UNAUTHORIZED USE OF A VEHICLE,151
916,19, UNAUTHORIZED USE OF A VEHICLE,151
840,18, FRAUDS,150
242,5, UNAUTHORIZED USE OF A VEHICLE,149
482,10, UNAUTHORIZED USE OF A VEHICLE,148
339,7, UNAUTHORIZED USE OF A VEHICLE,145
580,12, UNAUTHORIZED USE OF A VEHICLE,142
626,13, UNAUTHORIZED USE OF A VEHICLE,141
531,11, UNAUTHORIZED USE OF A VEHICLE,140
776,16, UNAUTHORIZED USE OF A VEHICLE,139
1011,21, UNAUTHORIZED USE OF A VEHICLE,134
1347,28, UNAUTHORIZED USE OF A VEHICLE,134
918,20, ADMINISTRATIVE CODE,132
1442,30, UNAUTHORIZED USE OF A VEHICLE,130
97,3, ADMINISTRATIVE CODE,124
1394,29, UNAUTHORIZED USE OF A VEHICLE,124
52,2, ADMINISTRATIVE CODE,121
246,6, ADMINISTRATIVE CODE,116
680,15, ADMINISTRATIVE CODE,113
145,4, ADMINISTRATIVE CODE,112
778,17, ADMINISTRATIVE CODE,110
194,5, ADMINISTRATIVE CODE,109
1203,26, ADMINISTRATIVE CODE,108
293,7, ADMINISTRATIVE CODE,107
1484,31, UNAUTHORIZED USE OF A VEHICLE,107
1458,31, FRAUDS,104
869,19, ADMINISTRATIVE CODE,103
583,13, ADMINISTRATIVE CODE,102
729,16, ADMINISTRATIVE CODE,101
628,14, ADMINISTRATIVE CODE,100
823,18, ADMINISTRATIVE CODE,100
1304,28, ADMINISTRATIVE CODE,100
1107,24, ADMINISTRATIVE CODE,99
199,5, ARSON,99
1251,27, ADMINISTRATIVE CODE,98
967,21, ADMINISTRATIVE CODE,98
390,9, ADMINISTRATIVE CODE,98
39,1, OTHER OFFENSES RELATED TO THEF,96
1155,25, ADMINISTRATIVE CODE,96
1061,23, ADMINISTRATIVE CODE,96
534,12, ADMINISTRATIVE CODE,96
485,11, ADMINISTRATIVE CODE,96
436,10, ADMINISTRATIVE CODE,95
345,8, ARSON,94
150,4, ARSON,93
101,3, ARSON,92
1479,31, POSSESSION OF STOLEN PROPERTY,92
1401,30, ARSON,91
780,17, ARSON,89
4,1, ARSON,88
1337,28, OTHER OFFENSES RELATED TO THEF,88
1306,28, ARSON,88
342,8, ADMINISTRATIVE CODE,87
633,14, ARSON,87
811,17, OTHER OFFENSES RELATED TO THEF,87
827,18, ARSON,87
1064,23, ARSON,86
1094,23, OTHER OFFENSES RELATED TO THEF,86
82,2, OFFENSES AGAINST THE PERSON,85
133,3, OTHER OFFENSES RELATED TO THEF,84
374,8, OFFENSES AGAINST THE PERSON,82
296,7, ARSON,82
767,16, OTHER OFFENSES RELATED TO THEF,81
1396,30, ADMINISTRATIVE CODE,81
1334,28, OFFENSES AGAINST THE PERSON,80
178,4, OFFENSES AGAINST THE PERSON,80
1158,25, ARSON,80
439,10, ARSON,80
422,9, OTHER OFFENSES RELATED TO THEF,80
1238,26, OTHER OFFENSES RELATED TO THEF,80
280,6, OTHER OFFENSES RELATED TO THEF,80
537,12, ARSON,79
1292,27, OTHER OFFENSES RELATED TO THEF,79
1091,23, OFFENSES AGAINST THE PERSON,79
232,5, OTHER OFFENSES RELATED TO THEF,79
469,10, OFFENSES AGAINST THE PERSON,79
1001,21, OTHER OFFENSES RELATED TO THEF,79
1049,22, OTHER OFFENSES RELATED TO THEF,79
733,16, ARSON,79
1110,24, ARSON,78
326,7, OFFENSES AGAINST THE PERSON,78
951,20, OFFENSES AGAINST THE PERSON,77
808,17, OFFENSES AGAINST THE PERSON,77
1013,22, ADMINISTRATIVE CODE,77
229,5, OFFENSES AGAINST THE PERSON,77
277,6, OFFENSES AGAINST THE PERSON,76
857,18, OTHER OFFENSES RELATED TO THEF,76
1349,29, ADMINISTRATIVE CODE,76
392,9, ARSON,76
1016,22, ARSON,75
1191,25, OTHER OFFENSES RELATED TO THEF,75
518,11, OFFENSES AGAINST THE PERSON,75
250,6, ARSON,75
613,13, OFFENSES AGAINST THE PERSON,74
717,15, OTHER OFFENSES RELATED TO THEF,74
969,21, ARSON,74
872,19, ARSON,73
36,1, OFFENSES AGAINST THE PERSON,73
472,10, OTHER OFFENSES RELATED TO THEF,73
685,15, ARSON,73
585,13, ARSON,73
921,20, ARSON,73
1188,25, OFFENSES AGAINST THE PERSON,72
1235,26, OFFENSES AGAINST THE PERSON,72
664,14, OFFENSES AGAINST THE PERSON,71
1207,26, ARSON,70
667,14, OTHER OFFENSES RELATED TO THEF,70
329,7, OTHER OFFENSES RELATED TO THEF,69
1382,29, OFFENSES AGAINST THE PERSON,68
1255,27, ARSON,67
377,8, OTHER OFFENSES RELATED TO THEF,67
487,11, ARSON,66
998,21, OFFENSES AGAINST THE PERSON,66
130,3, OFFENSES AGAINST THE PERSON,66
616,13, OTHER OFFENSES RELATED TO THEF,66
1352,29, ARSON,65
954,20, OTHER OFFENSES RELATED TO THEF,65
904,19, OFFENSES AGAINST THE PERSON,65
55,2, ARSON,65
1433,30, OTHER OFFENSES RELATED TO THEF,64
1289,27, OFFENSES AGAINST THE PERSON,64
714,15, OFFENSES AGAINST THE PERSON,64
1445,31, ADMINISTRATIVE CODE,64
1430,30, OFFENSES AGAINST THE PERSON,64
571,12, OTHER OFFENSES RELATED TO THEF,64
419,9, OFFENSES AGAINST THE PERSON,64
181,4, OTHER OFFENSES RELATED TO THEF,63
1139,24, OFFENSES AGAINST THE PERSON,63
765,16, OFFENSES INVOLVING FRAUD,63
855,18, OFFENSES INVOLVING FRAUD,60
764,16, OFFENSES AGAINST THE PERSON,60
1142,24, OTHER OFFENSES RELATED TO THEF,59
1446,31, ARSON,59
1046,22, OFFENSES AGAINST THE PERSON,58
1385,29, OTHER OFFENSES RELATED TO THEF,58
179,4, OFFENSES INVOLVING FRAUD,57
85,2, OTHER OFFENSES RELATED TO THEF,57
854,18, OFFENSES AGAINST THE PERSON,56
907,19, OTHER OFFENSES RELATED TO THEF,56
521,11, OTHER OFFENSES RELATED TO THEF,55
131,3, OFFENSES INVOLVING FRAUD,55
1431,30, OFFENSES INVOLVING FRAUD,54
809,17, OFFENSES INVOLVING FRAUD,54
470,10, OFFENSES INVOLVING FRAUD,53
37,1, OFFENSES INVOLVING FRAUD,53
568,12, OFFENSES AGAINST THE PERSON,53
905,19, OFFENSES INVOLVING FRAUD,52
420,9, OFFENSES INVOLVING FRAUD,51
519,11, OFFENSES INVOLVING FRAUD,49
569,12, OFFENSES INVOLVING FRAUD,45
230,5, OFFENSES INVOLVING FRAUD,44
614,13, OFFENSES INVOLVING FRAUD,44
278,6, OFFENSES INVOLVING FRAUD,43
1384,29, OFFENSES RELATED TO CHILDREN,43
1236,26, OFFENSES INVOLVING FRAUD,42
1047,22, OFFENSES INVOLVING FRAUD,41
1290,27, OFFENSES INVOLVING FRAUD,40
715,15, OFFENSES INVOLVING FRAUD,40
83,2, OFFENSES INVOLVING FRAUD,40
952,20, OFFENSES INVOLVING FRAUD,40
375,8, OFFENSES INVOLVING FRAUD,39
1092,23, OFFENSES INVOLVING FRAUD,38
999,21, OFFENSES INVOLVING FRAUD,38
1472,31, OFFENSES AGAINST THE PERSON,37
327,7, OFFENSES INVOLVING FRAUD,37
1189,25, OFFENSES INVOLVING FRAUD,36
1335,28, OFFENSES INVOLVING FRAUD,36
1140,24, OFFENSES INVOLVING FRAUD,36
1432,30, OFFENSES RELATED TO CHILDREN,35
84,2, OFFENSES RELATED TO CHILDREN,35
1475,31, OTHER OFFENSES RELATED TO THEF,35
665,14, OFFENSES INVOLVING FRAUD,33
953,20, OFFENSES RELATED TO CHILDREN,33
1383,29, OFFENSES INVOLVING FRAUD,33
666,14, OFFENSES RELATED TO CHILDREN,29
1048,22, OFFENSES RELATED TO CHILDREN,29
231,5, OFFENSES RELATED TO CHILDREN,28
1473,31, OFFENSES INVOLVING FRAUD,28
38,1, OFFENSES RELATED TO CHILDREN,26
1018,22," ""BURGLARS TOOLS""",26
829,18," ""BURGLARS TOOLS""",25
376,8, OFFENSES RELATED TO CHILDREN,24
687,15," ""BURGLARS TOOLS""",24
570,12, OFFENSES RELATED TO CHILDREN,24
298,7," ""BURGLARS TOOLS""",23
1000,21, OFFENSES RELATED TO CHILDREN,23
1403,30," ""BURGLARS TOOLS""",23
489,11," ""BURGLARS TOOLS""",23
1180,25, KIDNAPPING & RELATED OFFENSES,23
511,11, KIDNAPPING & RELATED OFFENSES,23
635,14," ""BURGLARS TOOLS""",22
856,18, OFFENSES RELATED TO CHILDREN,22
923,20," ""BURGLARS TOOLS""",22
421,9, OFFENSES RELATED TO CHILDREN,21
394,9," ""BURGLARS TOOLS""",21
1112,24," ""BURGLARS TOOLS""",21
1291,27, OFFENSES RELATED TO CHILDREN,20
6,1," ""BURGLARS TOOLS""",20
1308,28," ""BURGLARS TOOLS""",20
180,4, OFFENSES RELATED TO CHILDREN,20
252,6," ""BURGLARS TOOLS""",20
587,13," ""BURGLARS TOOLS""",20
810,17, OFFENSES RELATED TO CHILDREN,19
1374,29, KIDNAPPING & RELATED OFFENSES,19
906,19, OFFENSES RELATED TO CHILDREN,19
331,7, OTHER STATE LAWS NON PENAL LA,19
707,15, KIDNAPPING & RELATED OFFENSES,19
201,5," ""BURGLARS TOOLS""",19
347,8," ""BURGLARS TOOLS""",19
847,18, KIDNAPPING & RELATED OFFENSES,19
1093,23, OFFENSES RELATED TO CHILDREN,19
152,4," ""BURGLARS TOOLS""",19
971,21," ""BURGLARS TOOLS""",19
1237,26, OFFENSES RELATED TO CHILDREN,18
1354,29," ""BURGLARS TOOLS""",18
520,11, OFFENSES RELATED TO CHILDREN,18
994,21, NYS LAWS-UNCLASSIFIED FELONY,18
441,10," ""BURGLARS TOOLS""",18
657,14, KIDNAPPING & RELATED OFFENSES,18
990,21, KIDNAPPING & RELATED OFFENSES,18
103,3," ""BURGLARS TOOLS""",18
29,1, KIDNAPPING & RELATED OFFENSES,18
471,10, OFFENSES RELATED TO CHILDREN,18
1087,23, NYS LAWS-UNCLASSIFIED FELONY,17
757,16, KIDNAPPING & RELATED OFFENSES,17
539,12," ""BURGLARS TOOLS""",17
279,6, OFFENSES RELATED TO CHILDREN,17
132,3, OFFENSES RELATED TO CHILDREN,17
944,20, KIDNAPPING & RELATED OFFENSES,16
956,20, OTHER STATE LAWS NON PENAL LA,16
328,7, OFFENSES RELATED TO CHILDREN,16
1285,27, NYS LAWS-UNCLASSIFIED FELONY,16
1160,25," ""BURGLARS TOOLS""",16
1038,22, KIDNAPPING & RELATED OFFENSES,16
1426,30, NYS LAWS-UNCLASSIFIED FELONY,16
947,20, NYS LAWS-UNCLASSIFIED FELONY,16
766,16, OFFENSES RELATED TO CHILDREN,16
1336,28, OFFENSES RELATED TO CHILDREN,15
172,4, KIDNAPPING & RELATED OFFENSES,15
413,9, KIDNAPPING & RELATED OFFENSES,15
1377,29, NYS LAWS-UNCLASSIFIED FELONY,15
1184,25, NYS LAWS-UNCLASSIFIED FELONY,15
514,11, NYS LAWS-UNCLASSIFIED FELONY,15
1066,23," ""BURGLARS TOOLS""",15
115,3, FRAUDULENT ACCOSTING,15
802,17, KIDNAPPING & RELATED OFFENSES,15
564,12, NYS LAWS-UNCLASSIFIED FELONY,14
415,9, NYS LAWS-UNCLASSIFIED FELONY,14
804,17, NYS LAWS-UNCLASSIFIED FELONY,14
1084,23, KIDNAPPING & RELATED OFFENSES,14
759,16, NYS LAWS-UNCLASSIFIED FELONY,14
234,5, OTHER STATE LAWS NON PENAL LA,14
782,17," ""BURGLARS TOOLS""",14
735,16," ""BURGLARS TOOLS""",14
610,13, NYS LAWS-UNCLASSIFIED FELONY,14
463,10, KIDNAPPING & RELATED OFFENSES,14
41,1, OTHER STATE LAWS NON PENAL LA,14
1003,21, OTHER STATE LAWS NON PENAL LA,14
370,8, NYS LAWS-UNCLASSIFIED FELONY,14
368,8, KIDNAPPING & RELATED OFFENSES,14
1474,31, OFFENSES RELATED TO CHILDREN,14
424,9, OTHER STATE LAWS NON PENAL LA,14
895,19, KIDNAPPING & RELATED OFFENSES,14
32,1, NYS LAWS-UNCLASSIFIED FELONY,13
174,4, NYS LAWS-UNCLASSIFIED FELONY,13
1209,26," ""BURGLARS TOOLS""",13
850,18, NYS LAWS-UNCLASSIFIED FELONY,13
769,16, OTHER STATE LAWS NON PENAL LA,13
225,5, NYS LAWS-UNCLASSIFIED FELONY,13
660,14, NYS LAWS-UNCLASSIFIED FELONY,13
1327,28, KIDNAPPING & RELATED OFFENSES,13
559,12, KIDNAPPING & RELATED OFFENSES,13
1293,27, OTHER STATE LAWS NON PENAL LA,12
874,19," ""BURGLARS TOOLS""",12
1135,24, NYS LAWS-UNCLASSIFIED FELONY,12
284,6, PETIT LARCENY OF MOTOR VEHICLE,12
318,7, KIDNAPPING & RELATED OFFENSES,12
1257,27," ""BURGLARS TOOLS""",12
1281,27, KIDNAPPING & RELATED OFFENSES,12
76,2, KIDNAPPING & RELATED OFFENSES,12
126,3, NYS LAWS-UNCLASSIFIED FELONY,12
43,1, PETIT LARCENY OF MOTOR VEHICLE,12
57,2," ""BURGLARS TOOLS""",11
572,12, OTHER STATE LAWS NON PENAL LA,11
1387,29, OTHER STATE LAWS NON PENAL LA,11
177,4, OFFENSES AGAINST PUBLIC SAFETY,11
379,8, OTHER STATE LAWS NON PENAL LA,11
139,3, PROSTITUTION & RELATED OFFENSES,11
271,6, KIDNAPPING & RELATED OFFENSES,11
183,4, OTHER STATE LAWS NON PENAL LA,11
1240,26, OTHER STATE LAWS NON PENAL LA,11
721,15, PETIT LARCENY OF MOTOR VEHICLE,11
1229,26, KIDNAPPING & RELATED OFFENSES,11
719,15, OTHER STATE LAWS NON PENAL LA,11
135,3, OTHER STATE LAWS NON PENAL LA,11
669,14, OTHER STATE LAWS NON PENAL LA,11
1051,22, OTHER STATE LAWS NON PENAL LA,11
1330,28, NYS LAWS-UNCLASSIFIED FELONY,11
123,3, KIDNAPPING & RELATED OFFENSES,11
78,2, NYS LAWS-UNCLASSIFIED FELONY,11
861,18, PETIT LARCENY OF MOTOR VEHICLE,10
813,17, OTHER STATE LAWS NON PENAL LA,10
618,13, OTHER STATE LAWS NON PENAL LA,10
1041,22, NYS LAWS-UNCLASSIFIED FELONY,10
1466,31, KIDNAPPING & RELATED OFFENSES,10
321,7, NYS LAWS-UNCLASSIFIED FELONY,10
815,17, PETIT LARCENY OF MOTOR VEHICLE,10
1144,24, OTHER STATE LAWS NON PENAL LA,10
81,2, OFFENSES AGAINST PUBLIC SAFETY,10
710,15, NYS LAWS-UNCLASSIFIED FELONY,10
1095,23, OTHER STATE LAWS NON PENAL LA,10
1141,24, OFFENSES RELATED TO CHILDREN,9
228,5, OFFENSES AGAINST PUBLIC SAFETY,9
771,16, PETIT LARCENY OF MOTOR VEHICLE,9
273,6, NYS LAWS-UNCLASSIFIED FELONY,9
1422,30, KIDNAPPING & RELATED OFFENSES,9
20,1, GAMBLING,9
89,2, PETIT LARCENY OF MOTOR VEHICLE,9
1132,24, KIDNAPPING & RELATED OFFENSES,9
186,4, PETIT LARCENY OF MOTOR VEHICLE,9
1231,26, NYS LAWS-UNCLASSIFIED FELONY,9
240,5, THEFT OF SERVICES,9
333,7, PETIT LARCENY OF MOTOR VEHICLE,9
900,19, NYS LAWS-UNCLASSIFIED FELONY,9
129,3, OFFENSES AGAINST PUBLIC SAFETY,8
1468,31, NYS LAWS-UNCLASSIFIED FELONY,8
1053,22, PETIT LARCENY OF MOTOR VEHICLE,8
1195,25, PETIT LARCENY OF MOTOR VEHICLE,8
841,18, GAMBLING,8
859,18, OTHER STATE LAWS NON PENAL LA,8
523,11, OTHER STATE LAWS NON PENAL LA,8
465,10, NYS LAWS-UNCLASSIFIED FELONY,8
476,10, PETIT LARCENY OF MOTOR VEHICLE,8
1146,24, PETIT LARCENY OF MOTOR VEHICLE,8
222,5, KIDNAPPING & RELATED OFFENSES,8
615,13, OFFENSES RELATED TO CHILDREN,8
282,6, OTHER STATE LAWS NON PENAL LA,8
909,19, OTHER STATE LAWS NON PENAL LA,8
1245,26, PROSTITUTION & RELATED OFFENSES,8
3,1, ALCOHOLIC BEVERAGE CONTROL LAW,7
254,6, CHILD ABANDONMENT/NON SUPPORT,7
675,14, THEFT OF SERVICES,7
624,13, THEFT OF SERVICES,7
1339,28, OTHER STATE LAWS NON PENAL LA,7
295,7, ALCOHOLIC BEVERAGE CONTROL LAW,7
1190,25, OFFENSES RELATED TO CHILDREN,7
1197,25, PROSTITUTION & RELATED OFFENSES,7
1389,29, PETIT LARCENY OF MOTOR VEHICLE,7
525,11, PETIT LARCENY OF MOTOR VEHICLE,7
1097,23, PETIT LARCENY OF MOTOR VEHICLE,7
1243,26, PETIT LARCENY OF MOTOR VEHICLE,7
1009,21, THEFT OF SERVICES,7
671,14, PETIT LARCENY OF MOTOR VEHICLE,7
1434,30, OTHER STATE LAWS NON PENAL LA,7
700,15, GAMBLING,7
474,10, OTHER STATE LAWS NON PENAL LA,7
622,13, PROSTITUTION & RELATED OFFENSES,6
1341,28, PETIT LARCENY OF MOTOR VEHICLE,6
337,7, THEFT OF SERVICES,6
650,14, GAMBLING,6
501,11, FRAUDULENT ACCOSTING,6
578,12, THEFT OF SERVICES,6
887,19, GAMBLING,6
936,20, FRAUDULENT ACCOSTING,6
287,6, THEFT OF SERVICES,6
1436,30, PETIT LARCENY OF MOTOR VEHICLE,6
1478,31, PETIT LARCENY OF MOTOR VEHICLE,6
8,1, CHILD ABANDONMENT/NON SUPPORT,6
236,5, PETIT LARCENY OF MOTOR VEHICLE,6
865,18, THEFT OF SERVICES,6
826,18, ALCOHOLIC BEVERAGE CONTROL LAW,6
454,10, FRAUDULENT ACCOSTING,6
950,20, OFFENSES AGAINST PUBLIC SAFETY,5
148,4, ALCOHOLIC BEVERAGE CONTROL LAW,5
248,6, ALCOHOLIC BEVERAGE CONTROL LAW,5
925,20, CHILD ABANDONMENT/NON SUPPORT,5
100,3, ALCOHOLIC BEVERAGE CONTROL LAW,5
930,20, DISORDERLY CONDUCT,5
408,9, GAMBLING,5
773,16, PROSTITUTION & RELATED OFFENSES,5
620,13, PETIT LARCENY OF MOTOR VEHICLE,5
1448,31," ""BURGLARS TOOLS""",5
1150,24, THEFT OF SERVICES,5
197,5, ALCOHOLIC BEVERAGE CONTROL LAW,5
385,8, THEFT OF SERVICES,5
480,10, THEFT OF SERVICES,5
391,9, ALCOHOLIC BEVERAGE CONTROL LAW,5
812,17, OTHER STATE LAWS,5
529,11, THEFT OF SERVICES,5
1073,23, DISORDERLY CONDUCT,5
35,1, OFFENSES AGAINST PUBLIC SAFETY,5
607,13, KIDNAPPING & RELATED OFFENSES,5
214,5, FRAUDULENT ACCOSTING,5
716,15, OFFENSES RELATED TO CHILDREN,5
713,15, OFFENSES AGAINST PUBLIC SAFETY,5
1228,26, JOSTLING,5
1440,30, THEFT OF SERVICES,5
190,4, THEFT OF SERVICES,5
1124,24, FRAUDULENT ACCOSTING,4
265,6, GAMBLING,4
247,6, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
281,6, OTHER STATE LAWS,4
1125,24, GAMBLING,4
276,6, OFFENSES AGAINST PUBLIC SAFETY,4
264,6, FRAUDULENT ACCOSTING,4
673,14, PROSTITUTION & RELATED OFFENSES,4
311,7, GAMBLING,4
1143,24, OTHER STATE LAWS,4
642,14, DISORDERLY CONDUCT,4
1351,29, ALCOHOLIC BEVERAGE CONTROL LAW,4
1459,31, FRAUDULENT ACCOSTING,4
795,17, FRAUDULENT ACCOSTING,4
1068,23, CHILD ABANDONMENT/NON SUPPORT,4
937,20, GAMBLING,4
1295,27, PETIT LARCENY OF MOTOR VEHICLE,4
430,9, PROSTITUTION & RELATED OFFENSES,4
432,9, THEFT OF SERVICES,4
438,10, ALCOHOLIC BEVERAGE CONTROL LAW,4
920,20, ALCOHOLIC BEVERAGE CONTROL LAW,4
914,19, THEFT OF SERVICES,4
911,19, PETIT LARCENY OF MOTOR VEHICLE,4
137,3, PETIT LARCENY OF MOTOR VEHICLE,4
796,17, GAMBLING,4
962,20, THEFT OF SERVICES,4
886,19, FRAUDULENT ACCOSTING,4
468,10, OFFENSES AGAINST PUBLIC SAFETY,4
1366,29, GAMBLING,4
871,19, ALCOHOLIC BEVERAGE CONTROL LAW,4
817,17, PROSTITUTION & RELATED OFFENSES,4
99,3, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
491,11, CHILD ABANDONMENT/NON SUPPORT,4
110,3, ENDAN WELFARE INCOMP,4
502,11, GAMBLING,4
1343,28, PROSTITUTION & RELATED OFFENSES,4
958,20, PETIT LARCENY OF MOTOR VEHICLE,4
70,2, GAMBLING,4
381,8, PETIT LARCENY OF MOTOR VEHICLE,4
574,12, PETIT LARCENY OF MOTOR VEHICLE,4
1007,21, PROSTITUTION & RELATED OFFENSES,4
1405,30, CHILD ABANDONMENT/NON SUPPORT,4
373,8, OFFENSES AGAINST PUBLIC SAFETY,4
584,13, ALCOHOLIC BEVERAGE CONTROL LAW,4
718,15, OTHER STATE LAWS,4
1253,27, ALCOHOLIC BEVERAGE CONTROL LAW,4
694,15, DISORDERLY CONDUCT,4
968,21, ALCOHOLIC BEVERAGE CONTROL LAW,4
335,7, PROSTITUTION & RELATED OFFENSES,4
165,4, FRAUDULENT ACCOSTING,4
1193,25, OTHER STATE LAWS NON PENAL LA,4
599,13, FRAUDULENT ACCOSTING,4
215,5, GAMBLING,3
111,3, ESCAPE 3,3
1338,28, OTHER STATE LAWS,3
209,5, ENDAN WELFARE INCOMP,3
1216,26, DISORDERLY CONDUCT,3
1333,28, OFFENSES AGAINST PUBLIC SAFETY,3
1222,26, FRAUDULENT ACCOSTING,3
116,3, GAMBLING,3
1223,26, GAMBLING,3
161,4, ENDAN WELFARE INCOMP,3
1319,28, FRAUDULENT ACCOSTING,3
238,5, PROSTITUTION & RELATED OFFENSES,3
1168,25, ENDAN WELFARE INCOMP,3
141,3, THEFT OF SERVICES,3
1386,29, OTHER STATE LAWS,3
1424,30, LOITERING/GAMBLING CARDS DIC,3
45,1, PROSTITUTION & RELATED OFFENSES,3
1416,30, GAMBLING,3
1391,29, PROSTITUTION & RELATED OFFENSES,3
166,4, GAMBLING,3
1399,30, ALCOHOLIC BEVERAGE CONTROL LAW,3
1271,27, GAMBLING,3
1310,28, CHILD ABANDONMENT/NON SUPPORT,3
743,16, ENDAN WELFARE INCOMP,3
737,16, CHILD ABANDONMENT/NON SUPPORT,3
983,21, FRAUDULENT ACCOSTING,3
378,8, OTHER STATE LAWS,3
732,16, ALCOHOLIC BEVERAGE CONTROL LAW,3
997,21, OFFENSES AGAINST PUBLIC SAFETY,3
1002,21, OTHER STATE LAWS,3
1005,21, PETIT LARCENY OF MOTOR VEHICLE,3
725,15, THEFT OF SERVICES,3
1015,22, ANTICIPATORY OFFENSES,3
366,8, INTOXICATED/IMPAIRED DRIVING,3
360,8, GAMBLING,3
356,8, ENDAN WELFARE INCOMP,3
600,13, GAMBLING,3
354,8, DISORDERLY CONDUCT,3
343,8, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
617,13, OTHER STATE LAWS,3
1040,22, NEW YORK CITY HEALTH CODE,3
683,15, ALCOHOLIC BEVERAGE CONTROL LAW,3
1055,22, PROSTITUTION & RELATED OFFENSES,3
984,21, GAMBLING,3
396,9, CHILD ABANDONMENT/NON SUPPORT,3
325,7, OFFENSES AGAINST PUBLIC SAFETY,3
401,9, DISORDERLY CONDUCT,3
807,17, OFFENSES AGAINST PUBLIC SAFETY,3
819,17, THEFT OF SERVICES,3
527,11, PROSTITUTION & RELATED OFFENSES,3
831,18, CHILD ABANDONMENT/NON SUPPORT,3
788,17, DISORDERLY CONDUCT,3
473,10, OTHER STATE LAWS,3
763,16, OFFENSES AGAINST PUBLIC SAFETY,3
455,10, GAMBLING,3
908,19, OTHER STATE LAWS,3
428,9, PETIT LARCENY OF MOTOR VEHICLE,3
423,9, OTHER STATE LAWS,3
943,20, JOSTLING,3
749,16, GAMBLING,3
418,9, OFFENSES AGAINST PUBLIC SAFETY,3
748,16, FRAUDULENT ACCOSTING,3
960,20, PROSTITUTION & RELATED OFFENSES,3
407,9, FRAUDULENT ACCOSTING,3
1057,22, THEFT OF SERVICES,3
522,11, OTHER STATE LAWS,3
1079,23, GAMBLING,3
1101,23, THEFT OF SERVICES,3
1131,24, JOSTLING,3
658,14, LOITERING/DEVIATE SEX,3
668,14, OTHER STATE LAWS,3
1109,24, ALCOHOLIC BEVERAGE CONTROL LAW,3
16,1, ESCAPE 3,2
59,2, CHILD ABANDONMENT/NON SUPPORT,2
567,12, OFFENSES AGAINST PUBLIC SAFETY,2
65,2, ESCAPE 3,2
755,16, INTOXICATED/IMPAIRED DRIVING,2
932,20, ESCAPE 3,2
1297,27, PROSTITUTION & RELATED OFFENSES,2
147,4, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
931,20, ENDAN WELFARE INCOMP,2
753,16, HOMICIDE-NEGLIGENT-VEHICLE,2
1299,27, THEFT OF SERVICES,2
447,10, DISORDERLY CONDUCT,2
1398,30, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
449,10, ENDAN WELFARE INCOMP,2
654,14, HOMICIDE-NEGLIGENT-VEHICLE,2
1279,27, JOSTLING,2
1283,27, LOITERING/DEVIATE SEX,2
1108,24, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1114,24, CHILD ABANDONMENT/NON SUPPORT,2
54,2, ALCOHOLIC BEVERAGE CONTROL LAW,2
53,2, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1275,27, HOMICIDE-NEGLIGENT-VEHICLE,2
154,4, CHILD ABANDONMENT/NON SUPPORT,2
160,4, DISRUPTION OF A RELIGIOUS SERV,2
1157,25, ALCOHOLIC BEVERAGE CONTROL LAW,2
1415,30, FRAUDULENT ACCOSTING,2
1476,31, OTHER STATE LAWS NON PENAL LA,2
744,16, ESCAPE 3,2
576,12, PROSTITUTION & RELATED OFFENSES,2
1259,27, CHILD ABANDONMENT/NON SUPPORT,2
1305,28, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
897,19, LOITERING/GAMBLING CARDS DIC,2
1119,24, DISORDERLY CONDUCT,2
836,18, DISORDERLY CONDUCT,2
846,18, JOSTLING,2
496,11, DISORDERLY CONDUCT,2
536,12, ALCOHOLIC BEVERAGE CONTROL LAW,2
